feature_id	SRR14935707	SRR14935708	SRR14935709	SRR14935710	SRR14935703	SRR14935704	SRR14935705	SRR14935706
SORBI_3003G209500	7	5	6.015	6	2	5	10.159	1
SORBI_3003G209600	285	172	245.204	250	243	123	327.841	250
SORBI_3003G209800	243.508	289.251	65.317	190.883	7.02	56.328	129.734	5
SORBI_3003G209900	378.81	316.931	101.683	322.457	22.98	123.672	219.34	30
SORBI_3003G210000	0	0	1	1	1	0	1	0
SORBI_3003G210100	131	153	85	112	76	103	152	44
SORBI_3003G210200	0	0	0	0	0	0	0	0
SORBI_3003G210300	0	0	0	0	0	0	0	0
SORBI_3003G210400	2	1	1	2	0	1	3	1
SORBI_3003G210500	47.377	23.265	29.383	28.064	47.846	9.233	12.131	31.792
SORBI_3003G210601	5	2	7	6	9	2	3	13
SORBI_3003G210701	0	0	0	0	0	0	0	0
SORBI_3003G210801	88.623	65.735	48.617	52.936	68.154	70.767	66.869	30.208
SORBI_3003G210900	410	407	294.718	368	338	233	323	269
SORBI_3003G211000	0	0	0	0	0	0	0	0
SORBI_3003G211100	1092	1257	793.738	947.976	621	856	1125.389	427
SORBI_3003G211200	329	422	230	247.018	184	50	165	85
SORBI_3003G211233	2	2	1	2.002	5.998	3	1	0
SORBI_3003G211266	0	0	0	0	0	0	0	0
SORBI_3003G211300	7	4	1	6	2	2	10	1
SORBI_3003G211400	1	0	2	0	1	1	1	1
SORBI_3003G211500	66	72	39	50	36	57	93	26
SORBI_3003G211600	3	1	1	2.995	1	2	2	0
SORBI_3003G211700	68	90	40	53	34	43	55	19
SORBI_3003G211800	12	15	7	7	13	6	14	4
SORBI_3003G211900	2	3	1	0	1	1	0	0
SORBI_3003G212000	8	7	13	13	19	3	7	10
SORBI_3003G212100	433	440	286	361.137	359	252	380.623	227
SORBI_3003G212300	385	423	547	383	504	363	362	656
SORBI_3003G212400	68	49	36	49	26	30.002	61.006	20
SORBI_3003G212500	154	174	80	123	84	164	183	37
SORBI_3003G212600	12	14	7	7	6	5	5	8
SORBI_3003G212700	0	0	0	0	1	0	0	0
SORBI_3003G212800	0	2	0	0	1	2	0	1
SORBI_3003G212900	491.082	463	298	428	278	309	418	211
SORBI_3003G213000	2	7	2	0	9	1	2	14
SORBI_3003G213100	0	0	0	1	0	0	0	0
SORBI_3003G213300	0	0	0	0	0	0	0	0
SORBI_3003G213400	85	105	72	74.999	56	57	109	52
SORBI_3003G213500	0	0	0	0	0	0	0	0
SORBI_3003G213600	7	9	9	9	7	4	14	4
SORBI_3003G213700	47	66	51	44	33	53	69	16
SORBI_3003G213800	35	44	14	22	7	27	37	4
SORBI_3003G213900	212	133	161	195	169	141	190	65
SORBI_3003G214000	1194.028	1607	436	1180	122	1233	1023	15
SORBI_3003G214100	3	2	0	1	1	1	1	0
SORBI_3003G214200	4	13	3	7	2	0	1	3
SORBI_3003G214300	270	313	187	214.94	142	211	251.98	137
SORBI_3003G214400	109	113	141.001	129.983	221	79	131.036	110
SORBI_3003G214500	174	169	100	157	138	125	182	84
SORBI_3003G214600	1170	1144	900	1182	931	900	1114.221	831
SORBI_3003G214650	1	0	2	1	2	3	3	3
SORBI_3003G214700	323	269	179	317.944	164	331	320	229
SORBI_3003G214800	15	8	3	12	2	12	14	4
SORBI_3003G214850	19	14	6	9	4	10	13	2
SORBI_3003G214900	475.705	109	366	267	157	507.016	650	90
SORBI_3003G215100	0	0	0	0	0	0	0	0
SORBI_3003G215200	12	18	4	20	30	8	4	25
SORBI_3003G215300	11	16	18	14	61	9	8	50
SORBI_3003G215350	0	0	0	0	0	0	0	0
SORBI_3003G215400	0	0	0	0	0	0	0	0
SORBI_3003G215500	0	0	0	0	0	0	0	0
SORBI_3003G215600	1	0	1	1	1	0	2	1
SORBI_3003G215700	586	629	378	536.067	377	406.027	789.286	240
SORBI_3003G215800	1132.807	461.922	3350.881	1702.176	4814.935	895.349	735.702	3491.257
SORBI_3003G215900	0	0	0	0	0	0	0	0
SORBI_3003G216000	19.461	7.419	43.792	26.406	79.119	29.869	21.561	67.233
SORBI_3003G216100	30	39	27	32	19	17	37	14
SORBI_3003G216166	805.906	413.314	1853.177	971.157	3058.972	601.433	678.579	1997.927
SORBI_3003G216232	3592.823	1881.344	7844.728	4369.459	14996.918	3349.89	3131.634	11988.439
SORBI_3003G216300	56	76	55	43	95	40	60	40
SORBI_3003G216400	0	0	0	0	0	0	0	0
SORBI_3003G216500	1187.123	1329	662.138	986.915	535	932	1414	412
SORBI_3003G216600	48	71	34	72	22	72	59	33
SORBI_3003G216700	212	251	154.993	170	116	185	271.117	89
SORBI_3003G216800	0	0	0	0	0	0	0	0
SORBI_3003G216901	0	0	0	0	0	0	0	0
SORBI_3003G217000	2	5	2	8	7	1	7	4
SORBI_3003G217100	532.223	431	450	522	520	421.894	662.151	476
SORBI_3003G217200	314	306	196	304.485	222	274	304	183
SORBI_3003G217300	11	18	12	15	12	10	11.002	20
SORBI_3003G217400	232	292	146	225	171.229	113.72	149.011	108
SORBI_3003G217500	27	43	12	13	6	23	31	6
SORBI_3003G217566	0	0	0	0	0	0	0	0
SORBI_3003G217632	1	0	0	1	0	0	0	1
SORBI_3003G217700	119.908	176.324	123.278	94.155	91.942	91.488	148.912	62.675
SORBI_3003G217800	5	3	2	4	1	3	4	2
SORBI_3003G217900	1138	959	688	1248.132	655	876	932.186	460
SORBI_3003G218000	6	2	4	2	12	4	6	2
SORBI_3003G218100	0	0	0	1	0	0	0	0
SORBI_3003G218200	55	45	44	41	33	32	59	20
SORBI_3003G218300	142	192	138	149	99	110	159	105
SORBI_3003G218400	916	932	690	744	668	740.794	1340.998	529
SORBI_3003G218450	0	0	0	0	0	0	0	0
SORBI_3003G218500	492	304	602	589.433	208	222	407	2230
SORBI_3003G218600	1307	1224.662	1062.041	1082	1293	698.943	1156	968.009
SORBI_3003G218700	150.009	147	92	137	68	112	145	78
SORBI_3003G218801	146	145	108	112	80	88	144	45
SORBI_3003G218900	645	603	312	619.88	257	371.009	266	359.257
SORBI_3003G218950	0	0	0	0	0	0	0	0
SORBI_3003G219000	0	0	0	0	0	0	0	0
SORBI_3003G219100	144	150	46	114	38	100	171.152	34
SORBI_3003G219200	101	107	63	108	48	95	128	49
SORBI_3003G219300	0	0	0	0	1	0	0	1
SORBI_3003G219400	691	756	493.006	614.41	658	518	746	328
SORBI_3003G219500	585.119	605	415	486.291	371	415	558.256	307
SORBI_3003G219600	304.556	292	244	281.193	269	210	232	250
SORBI_3003G219700	44	46	49	35	65	21	53	33
SORBI_3003G219800	235	253	201	172	237	142	291	258
SORBI_3003G220000	0	4	1	3	0	0	7	0
SORBI_3003G220100	344	357	383	439	270	275	392	182
SORBI_3003G220200	2225.994	1174	2298.618	1911.6	2352	1897.36	2455.404	1937.695
SORBI_3003G220266	0	0	0	0	0	0	0	1
SORBI_3003G220332	0	0	0	0	0	0	0	0
SORBI_3003G220400	0	0	0	0	0	0	0	0
SORBI_3003G220500	4	2	7	10	5	5	3	13
SORBI_3003G220600	1710.984	986.004	2276.432	1886.953	2034.017	1776.014	2088.663	2529.001
SORBI_3003G220700	344.975	390	319	368.933	364	263	430.68	327.512
SORBI_3003G220800	966.04	911	759	903.999	825	736	1052.749	640
SORBI_3003G220900	70.999	85.992	44.158	68.018	67.05	61.001	76.704	24
SORBI_3003G221000	16	24	18	24	23	14	35	7
SORBI_3003G221100	6	3	3	10	3	1	9	3
SORBI_3003G221200	1244	1519	589.236	700	560	898	736.893	391
SORBI_3003G221300	11	13.001	4	11	8	8	1	7
SORBI_3003G221400	1645.688	1595	1265.696	1530.221	1174	1641.859	1975.868	1018
SORBI_3003G221450	0	0	0	0	0	0	0	0
SORBI_3003G221500	317	292	314	307	308	286	291	246
SORBI_3003G221600	602	682.959	505	620	336	440.001	536	188
SORBI_3003G221650	3	1	2	0	2	2	1	0
SORBI_3003G221700	186.091	172	81	183.801	41	139	247.009	21
SORBI_3003G221800	655	548	600.961	641.011	449.09	347.147	344.992	281
SORBI_3003G221900	405.998	221	383	330	294	378	571.256	278
SORBI_3003G222000	112.001	138	57	101	51	92	112	56.005
SORBI_3003G222101	0	0	0	0	0	0	0	0
SORBI_3003G222200	573.215	708.008	302.108	394	176	384	396	118
SORBI_3003G222300	4269.046	4693.533	2499.01	4007.319	1944.91	1961	2149.027	1169
SORBI_3003G222400	45	84	45	65	32	40	58	46
ENSRNA049996543	0	0	0	0	0	0	0	0
SORBI_3003G222500	589.57	493	299.985	531.991	75	535	823.541	42
SORBI_3003G222600	1250.939	1262	766	1020.977	534	747	1316.848	285
SORBI_3003G222700	248	274	186	214.916	114	227	282	121
SORBI_3003G222800	14	9	12	4	8	4	14	4
SORBI_3003G222900	1139.94	822	642.044	903	380.159	746	1033.279	333.045
SORBI_3003G223000	32	38	14	28	17	26	45	8
SORBI_3003G223100	38	70	37	40	23	55	47	22
SORBI_3003G223200	1213	1379.584	927.361	1011	771	826.223	1174.054	620
SORBI_3003G223300	149	200	69	125	74	131.994	149	52
SORBI_3003G223400	11.716	6.728	7.39	10.972	9.482	13.133	7.504	9.115
SORBI_3003G223500	249	308	181	234.998	125	176	225.029	140
SORBI_3003G223600	2	5	11	1	6	4	2	6
SORBI_3003G223700	18	60	14	22	21	11	31	2
SORBI_3003G223800	52	50	49.81	89.053	69	26	26	200
SORBI_3003G223900	3050.204	1050	1383	2169.109	393	2635.325	3487.064	333
SORBI_3003G223950	0	0	0	0	0	0	0	0
SORBI_3003G224000	2	0	1	4	8	2	2	0
SORBI_3003G224100	637.887	284	573.047	526	419	546	822.526	754
SORBI_3003G224200	54	42	35	44	53	22	16	59
SORBI_3003G224300	145.998	221	104	146	63	157	200.908	41
SORBI_3003G224400	8.001	2	5.052	7.001	3	4	15	4
SORBI_3003G224600	1687.883	842.578	1239.013	1274.18	1220	1600	2398.81	1027
SORBI_3003G224700	342	356	284	274.067	374	331.15	307.994	270
SORBI_3003G224800	0	0	0	0	0	0	0	0
SORBI_3003G224900	0	0	0	1	1	0	0	0
SORBI_3003G225000	65.192	55.548	41.986	22.618	49.449	35.156	28.327	26.139
SORBI_3003G225100	317	267	158	227	104	225	345.141	102
SORBI_3003G225200	2269.697	1197	2277.957	2001.302	1297	2240.158	2461.27	1600.023
SORBI_3003G225300	696.309	766	686	801.371	571	501	738.395	607
SORBI_3003G225500	1	0	0	0	4	0	1	0
SORBI_3003G225600	171	105.001	72.946	106.056	233	74	154.999	149.001
SORBI_3003G225700	2030	1826.795	1371.544	1935.869	1423.509	1488.141	1745.118	970
SORBI_3003G225800	0	0	0	0	0	0	0	0
SORBI_3003G225900	4773.035	3410	2614.57	4651.942	1162	2710.999	2374.307	1324
SORBI_3003G226000	0	1	0	0	0	0	0	0
SORBI_3003G226100	17	11	12	9	12	12.001	9.999	6
SORBI_3003G226200	2098.57	2355.458	1448.139	2126.674	2037.924	1609.705	1343.336	2333
SORBI_3003G226300	101	127	37	59	84	115	74	89
SORBI_3003G226400	0	0	0	0	0	0	0	0
SORBI_3003G226500	3470.917	3886.669	2412.599	2882.986	2513.816	2286.29	2677.542	2174
SORBI_3003G226600	62	54	75	75	72	42	38	80
SORBI_3003G226700	39	66	12	18	10	37.835	34	18
SORBI_3003G226800	51	63	42	71	38	52	36	52
SORBI_3003G226900	139	112	86	118	479	17	32	617
SORBI_3003G226950	0	0	0	0	0	1	1	0
SORBI_3003G227000	3	3	4	2	6	2	2	0
SORBI_3003G227100	873.386	933	585	707	564	636.01	802.995	543
SORBI_3003G227200	1033.901	1094	863.009	888.402	690	770	1487.433	516.258
SORBI_3003G227300	115	70	242.011	122	235	132	327.207	108
SORBI_3003G227401	0	0	0	0	0	0	0	0
SORBI_3003G227501	2	1	4	1	4.006	1	1	0
SORBI_3003G227600	407.016	397	442.13	543.999	582	384	552	921
SORBI_3003G227700	233	278	178	179	223	164	174.014	295
SORBI_3003G227800	0	0	0	2	0	0	0	1
SORBI_3003G227900	273	357	173	199	212	173	166	115
SORBI_3003G228000	839.577	824	733.931	758.64	727	590	607.685	681
SORBI_3003G228100	1078.37	1091.885	747.013	977	720	841	929	894
SORBI_3003G228200	246	374	373	388.007	340	153.177	144	506
SORBI_3003G228300	256	283.985	482.801	438.856	841.849	191	177	1186.826
SORBI_3003G228400	20	5.197	16.207	18.268	65.731	3	15.982	50.919
SORBI_3003G228500	10	19.818	80.992	38.707	126.421	17	15.018	243.351
SORBI_3003G228600	41	28	95.082	47	172.608	14	29.999	247
SORBI_3003G228700	1	2	24	6	39.392	3	7.001	42
SORBI_3003G228900	1215	978	2680.674	2256.81	5409	868	1420.842	8091.768
SORBI_3003G229000	1417	1548	677.995	1275.927	682	688.204	695.024	416
SORBI_3003G229100	11	1	6	6	7	1	2	10
SORBI_3003G229150	4.365	5	3	6.682	6.875	7	15.183	8.358
SORBI_3003G229200	444	579.998	476	505.993	800	208	203	976
SORBI_3003G229300	1330.017	1186.001	1049.571	1298.861	839	936.892	1109.744	943.001
SORBI_3003G229400	1682.547	2303	1472.169	1555.914	1188.996	1394.63	1373.011	1103
SORBI_3003G229500	1408.942	1189.007	1085	1253.043	1070	974	1275.406	871
SORBI_3003G229600	233.094	326	284	249	479.02	100	269	212
SORBI_3003G229650	0	0	0	0	0	0	0	0
SORBI_3003G229700	0	0	0	0	0	0	0	0
SORBI_3003G229800	1	2	0	0	3	0	0	1
SORBI_3003G229900	0	0	0	0	0	0	0	0
SORBI_3003G230000	1240.6	101	922	316.054	453	684	2267.239	102
SORBI_3003G230100	70	94	55	80	100	16	26	66
SORBI_3003G230200	3	0	0	1	5	0	0	6
SORBI_3003G230300	0	0	0	0	0	0	0	0
SORBI_3003G230400	135.644	147	63	168	53	59	164	28
SORBI_3003G230500	1076	1118	766.002	892.936	681	829.978	926.045	430.999
SORBI_3003G230600	2416.96	2280.939	1442	1875.013	1049.993	2004.703	2402.103	749
SORBI_3003G230700	38.053	43.061	30	34	25	49.078	34	30
SORBI_3003G230800	0	0	0	0	0	0	0	0
SORBI_3003G230900	11	28	0	1	1	11	0	3
SORBI_3003G231000	0	0	0	0	0	0	0	0
SORBI_3003G231100	230	237	168	231	159	226	215	172
SORBI_3003G231200	2	3	0	2	4	3	4	2
SORBI_3003G231300	6	9	11	13	33	4	9	23
SORBI_3003G231400	0	0	0	0	0	0	0	0
SORBI_3003G231500	3	0	1	8	28	2	4	6
SORBI_3003G231600	1	0	1	0	0	0	0	0
SORBI_3003G231700	2	0	0	5	12	0	1	1
SORBI_3003G231800	276.881	76	269.066	588	624.081	50	434	236
SORBI_3003G231900	16	19	13	9	2	13	10	8
SORBI_3003G232001	22	40	12	26	10	20	40	10
SORBI_3003G232100	0	1	0	0	0	0	0	0
SORBI_3003G232200	1	0	0	1	0	0	0	4
SORBI_3003G232266	0	0	0	0	0	0	0	0
SORBI_3003G232332	0	0	0	0	0	0	0	0
SORBI_3003G232400	12	12	20	9	29	5	4	44
SORBI_3003G232500	1	1	2	3	1	4	0	1
SORBI_3003G232600	2	1	0	0	0	0	1	0
SORBI_3003G232700	229	179	156	183	134	198	235.527	86
SORBI_3003G232800	0	0	0	0	0	0	0	0
SORBI_3003G232900	444.083	436.458	328.218	378.78	396.536	137.2	248.889	205.668
SORBI_3003G233000	1589.747	1442.238	1076.57	1521.543	913.42	695.776	1162.885	525.21
SORBI_3003G233100	594.539	419.305	499.211	479.137	467.937	257.418	564.971	256.122
SORBI_3003G233300	9	7	13	8	12.107	3	7	10
SORBI_3003G233200	290	160	471.073	329	560	226.001	291.007	490
SORBI_3003G233266	0	0	0	1	0	0	0	0
SORBI_3003G233332	0	0	3	3	1	0	2	0
SORBI_3003G233400	721	722	535.06	708	593	553	613.299	376
SORBI_3003G233500	300.998	311	182.319	243	175	289	493.811	181
SORBI_3003G233600	1054.968	1029	706.997	870.015	611	839	1020.514	581
SORBI_3003G233700	158	204	115	171	60	117	175	52
SORBI_3003G233800	0	0	2	1	3	0	1	1
SORBI_3003G233900	0	0	0	0	1	0	0	1
SORBI_3003G234000	741	813	1076.074	885.865	1335.987	501	696	1460
SORBI_3003G234101	0	0	0	0	0	0	0	0
SORBI_3003G234200	98	74	33	84.002	25	94	16.601	29
SORBI_3003G234300	1	0	1	0	0	0	1	0
SORBI_3003G234400	726.015	531	296	647.944	540	343	565	518
SORBI_3003G234500	855.984	400	1153.113	818.643	3294.684	410.999	874.489	2494.021
SORBI_3003G234600	6	5	11	14	27	9	8	30
SORBI_3003G234701	4	3	2	1	1	2	2	2
SORBI_3003G234800	105	80	72	96	78	26	79	59
SORBI_3003G234900	105.999	150	77.998	109	60.999	70	108.001	39
SORBI_3003G235000	114	147	41	98	46	71	83	43
SORBI_3003G235100	180	208	86	136	78	133	183	51
SORBI_3003G235200	329.057	290.008	224.76	298.9	150	216.997	244.925	110
SORBI_3003G235300	55	58	75	61	96	45	33	53
SORBI_3003G235400	259	201	267	312	366.001	333	178.001	588
SORBI_3003G235500	592	510	1973.995	1202.922	728	304	882.006	1251.76
SORBI_3003G235601	0	0	0	0	0	0	0	0
SORBI_3003G235700	139	144	81	104	52	107	174.016	48
SORBI_3003G235800	7	3	30	4	30	6	13	28
SORBI_3003G235900	0	1	0	0	0	0	0	0
SORBI_3003G236000	127	119	101	125	96	94	111	50
SORBI_3003G236100	18	21.073	8.231	12.001	11.458	12.98	14.939	3
SORBI_3003G236150	0	2.927	1.769	0	3.542	0	5.061	0
SORBI_3003G236200	0	0	0	0	0	0	0	0
SORBI_3003G236300	68	129	42	81.961	19	63	59	6
SORBI_3003G236400	10	8	1	6	2	0	2	0
SORBI_3003G236450	3	6	19	16	38	5	11	36
SORBI_3003G236501	0	0	0	0	0	1	0	0
SORBI_3003G236551	0	0	1	0	2	0	1	1
SORBI_3003G236600	49	48	17	17	35	27	44	65
SORBI_3003G236701	3	6	3	0	8	1	0	9
SORBI_3003G236800	496	438	279	412	279	280	422.868	182
SORBI_3003G236900	0	0	0	0	0	0	0	1
SORBI_3003G237000	87	175	115	102	159	29	75	57
SORBI_3003G237100	19	20	18	15	14	14	20.034	14
ENSRNA049445862	0	0	0	0	0	0	0	0
SORBI_3003G237201	40	34	24	45	27	23	25	7
SORBI_3003G237300	28	72	79	34	55	19	30	20
SORBI_3003G237400	1296	1526.243	1012	1181	1452	948	1282.691	1426
SORBI_3003G237500	0	0	0	0	0	0	0	0
SORBI_3003G237600	22	1	43	67	6	1	13	17
SORBI_3003G237700	2	6	4	0	4	2	8	0
SORBI_3003G237800	448.271	317.033	385	290	247	360	548	103
SORBI_3003G237900	3456.28	985	10957.883	5091.155	8861.213	6488.725	11400.403	4141.427
SORBI_3003G238000	2389.747	2638.966	1280	1974.79	824	1590	1726.356	1247
SORBI_3003G238100	215.707	200.046	156.595	207.68	126.9	183.307	195.678	126.98
SORBI_3003G238200	18	19	9	13	16	14	4	10
SORBI_3003G238250	1	0	0	0	0	1	0	0
SORBI_3003G238300	0	0	0	0	0	0	0	0
SORBI_3003G238400	0	0	0	0	0	0	1	0
SORBI_3003G238500	1210.859	1321	714	839	476	1095.277	1777.022	502
SORBI_3003G238600	79.872	115	74	98	99	59	41	117
SORBI_3003G238700	261	291	189.02	268	187	114	153	156.999
SORBI_3003G238750	0	0	0	0	0	0	0	0
SORBI_3003G238800	0	0	0	0	0	0	0	0
SORBI_3003G238900	0	0	0	0	0	0	0	0
SORBI_3003G239000	12	11	4	6	7	8	17	7
SORBI_3003G239100	1	1	0	0	0	0	0	0
SORBI_3003G239200	0	0	0	0	0	0	0	1
SORBI_3003G239300	4	8	0	2	0	4	1	0
SORBI_3003G239400	0	0	0	0	0	0	0	0
SORBI_3003G239500	77	62	125	75	51	40	127	15
SORBI_3003G239600	3	11	7	11	4	0	4	5
SORBI_3003G239700	0	0	1	1	6	0	3	0
SORBI_3003G239750	0	0	0	0	0	0	0	0
SORBI_3003G239800	98	126	63	90	63.001	80	99	44
SORBI_3003G239900	9903.098	13598.117	6577.042	8357.041	5487.912	7467.322	8193.238	4429.346
SORBI_3003G240000	476	307	274	307	1162	78	113	1415
SORBI_3003G240100	380.51	256	201.068	193	153	187	419.006	79
SORBI_3003G240200	2.999	2	4	2.45	2	2.964	1	0
SORBI_3003G240300	2	3	0	0	0	2	1	0
SORBI_3003G240400	0	0	0	0	1	0	0	4
SORBI_3003G240500	0	0	1	0	3	0	1	1
SORBI_3003G240600	226	43	356.016	119	215	141	414	89
SORBI_3003G240700	1437.019	1471	867.026	1197	989	1049.548	1220.86	947
SORBI_3003G240800	0	0	0	0	0	0	0	0
SORBI_3003G241000	1522.049	798.444	3132.001	1382.893	6362.001	1030.178	2180.319	2915.634
SORBI_3003G241050	7	4	10	2	21	1	5	25
SORBI_3003G241100	258	270	167.003	240	162.999	183	203.998	149
SORBI_3003G241200	466	507	402	414.022	522	330	464.08	343
SORBI_3003G241300	219.041	413.001	172.003	164.013	67	185.224	188.136	90
SORBI_3003G241400	2	1	2	0	0	1	3	5
SORBI_3003G241500	9993.144	13283.993	5072.832	7693.307	4855.034	4673.889	5850.509	3719.682
SORBI_3003G241600	12	7	10	9	12	5	3	22
SORBI_3003G241700	418.976	358	385	411.005	317	365.042	388	345
SORBI_3003G241800	1209.137	1193	1149	1108.837	1332	791.999	1112.464	851.999
SORBI_3003G241900	522	545	352.017	703	254	272	391.018	214
SORBI_3003G242000	2174.818	2078.688	1880.742	2048.419	1284	1870.023	1817.129	1200
SORBI_3003G242200	36.999	48.999	81	18.999	24	49.47	27	42
SORBI_3003G242300	0	0	0	0	0	0	0	0
SORBI_3003G242400	0	0	0	0	0	0	0	0
SORBI_3003G242500	0	0	0	0	0	0	0	0
SORBI_3003G242600	0	0	0	0	0	0	0	0
SORBI_3003G242700	43	51	34	32	32	30	45	10.093
SORBI_3003G242800	182	106	97	251	100	43	58	181
SORBI_3003G242900	2527	642.834	2547.997	1575.164	1400	2260.989	3458.558	795
SORBI_3003G243000	5	4	2	5	1	1	9	1
SORBI_3003G243100	1	0	0	2	4	2	6	1
SORBI_3003G243200	0	0	0	0	2	0	0	0
SORBI_3003G243300	12	30	3	14	1	11	16	0
SORBI_3003G243400	248	172	164.117	313	1182	45	52	1448.022
SORBI_3003G243500	0	3	0	0	0	0	1	0
SORBI_3003G243600	3606.997	2908	2431.775	3271.704	2216	2113	3256.953	2054
SORBI_3003G243700	304	309	232	276	215	212	367	177.098
SORBI_3003G243750	0	0	0	0	2	0	0	0
SORBI_3003G243800	0	0	0	0	0	0	0	0
SORBI_3003G243900	1	0	0	0	3	0	0	1
SORBI_3003G244000	166	46	287.01	183	188	279.446	179	275
SORBI_3003G244100	185	149.999	421	380	293.001	388	137.318	844
SORBI_3003G244200	3278.839	3455.966	1986.666	2512.557	1309	2805.391	4046.013	1163
SORBI_3003G244250	0	0	2	0	2	2	0	2
ENSRNA049996537	0	0	0	0	0	0	0	0
SORBI_3003G244300	38	41	26	26	24	23	47	3
SORBI_3003G244401	0	1	0	0	2	0	0	1
SORBI_3003G244400	38	68	9	14	6	38	72	20
SORBI_3003G244500	0	0	0	0	0	0	0	0
SORBI_3003G244600	308	389.001	413	232.077	419	212	117	193
SORBI_3003G244700	1004.353	987	866.164	981.173	1135	804.314	1271.16	923
SORBI_3003G244800	10.997	4.487	13.026	3.485	22.102	7	15.992	8.995
SORBI_3003G244850	6.174	4.002	8.129	2.001	5.107	3.001	11.227	1.036
SORBI_3003G244900	12	16	7	22	41	3	5	87
SORBI_3003G245000	0	1	0	0	0	0	0	0
SORBI_3003G245101	0	0	0	0	0	0	0	0
SORBI_3003G245201	0	0	0	0	0	0	0	0
SORBI_3003G245300	0	0	0	0	0	0	0	0
SORBI_3003G245401	0	0	0	0	0	0	0	1
SORBI_3003G245500	0	0	0	0	0	0	0	0
SORBI_3003G245600	44	85.001	26	39	11	36	64	11
SORBI_3003G245700	0	0	0	0	0	0	0	0
SORBI_3003G245800	82	107	29	65.002	20	46	72	9
SORBI_3003G245900	105.01	198	43	94	45	39	81	35
SORBI_3003G246000	254.608	270.005	195.233	204	150.627	201.026	280.039	106
SORBI_3003G246100	1360	910	673	938	482	878	859.551	418
SORBI_3003G246200	696	434	466.047	520	276	421	499	279.206
SORBI_3003G246300	5	10	20	6	10	5	4	4
SORBI_3003G246400	168	143	59	140	18	91	202.006	8
SORBI_3003G246500	0	0	0	0	0	0	0	0
SORBI_3003G246600	12	6	5	6	1	5	15	1
SORBI_3003G246700	1419	1486	814.008	1415.75	609	1039	1405.564	579
SORBI_3003G246800	0	0	0	0	0	0	0	0
SORBI_3003G246900	0	0	0	0	0	0	0	0
SORBI_3003G247000	0	0	0	0	0	0	0	0
SORBI_3003G247100	256	312.999	156.001	304	114	325.464	293	140
SORBI_3003G247200	337.191	384	253.516	378	190.999	298	345	134
SORBI_3003G247300	2183.819	1874	1732.658	2027.039	1550	1837.744	2044.471	1784
SORBI_3003G247400	106	113	54	117	48	69	143	40
SORBI_3003G247500	466	472	352	416	298	377	408	239
SORBI_3003G247600	14	7	60	18	109	25	61	165
SORBI_3003G247700	7	10	4	5	20	1	3	32
SORBI_3003G247800	2	1	2	0	10	0	1	28
SORBI_3003G247900	342.017	428	190	322	211	242.002	313	153
SORBI_3003G248000	938	259	518	513	305	584	925	279
SORBI_3003G248100	904	1026	578	1063.99	960	483	857	1104
SORBI_3003G248200	756	714	728	725	885.948	525	676	708.995
SORBI_3003G248300	142	139	85	109	72	116	132	71
SORBI_3003G248400	440	299	746.318	442.518	642	324	310	705.346
SORBI_3003G248500	482.511	411.369	486.548	407.162	381	418.822	595.062	352.125
SORBI_3003G248600	1826.027	1820.932	1222.57	1513.725	1120.824	1325.153	1899.158	913.828
SORBI_3003G248700	0	0	0	0	0	0	0	0
SORBI_3003G248800	9.489	9.631	4.452	7.191	0	3.178	2.878	5.875
SORBI_3003G248901	3	1	1	1	5	0	2	8
SORBI_3003G249000	3	0	19	10	63	13	15	84
SORBI_3003G249050	0	1	0	0	0	0	1	0
ENSRNA049469191	0	0	0	0	0	0	0	0
SORBI_3003G249100	56	37	50	56	39	67	85	22
SORBI_3003G249200	28	23	10	21.004	26	7	20	24
SORBI_3003G249400	190.774	145	88	190	24	115	168	5
SORBI_3003G249300	24.226	27	12	33	16	12	24	10
SORBI_3003G249500	1	0	0	1	3	0	1	9
SORBI_3003G249600	413	486	300	342	275	296	361	218
SORBI_3003G249700	1037.091	1349	877.829	1024.473	684	782	1523.117	601.998
SORBI_3003G249800	632.053	353	659.003	571	580	511.809	803.007	574
SORBI_3003G249900	269	369	156	191	291	270	314.268	258
SORBI_3003G250000	2	0.999	0	1	0	1.095	0	2
SORBI_3003G250100	21	13.933	14	24	4	19	14.772	1
SORBI_3003G250160	4	0	0	3	0	1	0	0
SORBI_3003G250220	0	0	0	0	0	0	0	0
SORBI_3003G250280	0	0	0	0	0	0	0	0
SORBI_3003G250340	7004.779	5067.13	5184.211	8213.583	2201	4364.38	4381.069	2713.001
SORBI_3003G250400	564.007	692	430.656	602.326	373	403.005	553	449
SORBI_3003G250500	628	562	488.056	551.967	608	411	689.322	426.999
SORBI_3003G250600	1126.972	962	1891.142	1635.921	1846	1104.019	1156.14	2041
SORBI_3003G250700	507	407	392	476.775	149.775	402	806	136
SORBI_3003G250900	304.912	373.183	245	315.735	364	242.476	273.909	206
SORBI_3003G251000	27	40	17	24	12	23	31	31
SORBI_3003G251050	0	0	0	0	1	1	0	0
SORBI_3003G251100	252.261	254.623	217.091	274.291	185.995	221.46	275.11	143.11
SORBI_3003G251200	134	191	109	110	135	40.248	48	42
SORBI_3003G251301	0	0	1	0	1	0	2	0
SORBI_3003G251400	0	0	0	0	0	0	0	0
SORBI_3003G251600	21	31	63	26	95	12	18	53
SORBI_3003G251700	141	104	60	67	71	98	117	41
