feature_id	SRR33083344	SRR33083345	SRR33083338	SRR33083351	SRR33083339	SRR33083340	SRR33083352	SRR33083346	SRR33083347	SRR33083355	SRR33083354	SRR33083353	SRR17385284	SRR17385295	SRR17385296	SRR17385300	SRR17385302	SRR17385301
TraesCS1D02G439800	108.864	93.009	108.847	107.555	104.339	120.67	121.867	76.518	130.012	137.21	129.872	145.148	157.047	149.006	141.576	167.434	158.264	197.565
TraesCS1D02G439900	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
TraesCS1D02G440000	2	5	6	1	2	4.001	5.185	3	1	2	6	9	5	9	5.002	4	6	7.003
TraesCS1D02G440100	205	215	175	176	179	194	246	255	264	309	265	236.02	122	166	185	182	219	299
TraesCS1D02G440200	96.002	109.003	108.463	129	89.928	108.992	194.007	120.989	93.013	158.977	162.567	151.88	83.378	84.499	98.994	104.783	141.011	131.51
TraesCS1D02G440300	1	0	0	0	5	0	1	1	0	4	0	0	0	0	0	0	0	2
ENSRNA050010562	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
TraesCS1D02G440400	0	7	2	2	1	0	1	1	2	2	4	7	2	1	0	4	10.914	6
TraesCS1D02G440500	662.333	611.628	491.35	395.284	335.914	349.69	1636.8	1467.577	1660.28	1049.483	1155.362	1383.483	685.173	175.299	189.693	151.187	655.689	482.811
ENSRNA050010561	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSRNA050010559	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
TraesCS1D02G440600	151.492	85.238	139.983	106.052	143.693	143.297	192.657	139.579	154.53	167.339	143.946	135.328	300.009	305.313	378.283	342.857	246.839	242.793
TraesCS1D02G440700	2	1	2	0	2	2	0	2	5	3	7	0	0	3	2	9	2	4
TraesCS1D02G440900	156.82	188.165	176.493	187.149	254.092	221.701	1025.769	809.93	936.641	960.192	838.086	805.047	1915.951	1934.572	2352.095	2112.407	1870.823	1759.637
TraesCS1D02G441000	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0
TraesCS1D02G441100	106.773	63.51	84.689	96.911	86.024	68.426	73.945	72.311	110.885	86.8	85.91	126.952	92.88	89.897	112.104	143.924	134.115	108.643
TraesCS1D02G441200	0	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0
TraesCS1D02G441300	0	0	0	0	1	1	0	0	0	0	1	3	0	0	0	0	0	0
TraesCS1D02G441400	159.833	305.186	223.562	424.073	317.049	336.968	721.52	670.227	690.821	655.455	569.445	664.884	56.011	204.969	97.049	235.808	109.167	148.663
TraesCS1D02G441500	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
TraesCS1D02G441600	289	525	397	502	409	496	425	363	378	536.006	484	642	96	41	54	49	74	63
TraesCS1D02G441700	373	518	357	313	204	205	347	245	192	286	264	271	92	66	48	77	87	79
TraesCS1D02G441800	0	1	1	0	0	0	1.998	0	0	0	0	0	0	0	2	1	0	0
TraesCS1D02G441900	7	8	4	7	5	4	3	5	2	6	15	5	5	12.654	7.821	12.023	7	6.999
TraesCS1D02G442000	0	1	0	0	0	0	0	0	0	0	0	0	0	3	1	0	0	0
TraesCS1D02G442100	464.95	400.928	426.121	458.937	436.566	503.458	594.611	520.932	521.588	754.88	654.409	524.317	417.922	503.165	421.84	492.517	531.396	595.516
TraesCS1D02G442200	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
TraesCS1D02G442300	0	0	0	1	1	0	0	0	0	8	0	0	2	0	3	0	0	0
ENSRNA050019293	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSRNA050019289	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSRNA050019277	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSRNA050019287	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSRNA050019290	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSRNA050019291	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
TraesCS1D02G442400	237.823	306.997	268.689	324.415	256.397	296.399	410.091	463.544	408.057	300.551	297.307	440.74	306.756	303.16	355.88	345.866	361.471	511.634
TraesCS1D02G442500	18.003	19.038	29.678	22.003	25.003	12	19.004	19.314	10.003	27.697	17.09	14.997	16.558	47.352	32.681	54.011	30.993	61.744
TraesCS1D02G442600	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
TraesCS1D02G442700	0	0	0	0	0	0	0	1	0	0	0	0	1	0	0	0	0	0
TraesCS1D02G442800	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
TraesCS1D02G442900	594.824	424.39	433.409	602.77	624.384	553.839	719.304	608.144	747.909	607.307	658.666	715.889	637.353	591.992	566.083	587.392	682.882	616.317
TraesCS1D02G443000	297.318	363.433	342.27	296.763	275.044	254.999	359.604	334.187	350.552	335.673	294.919	341.067	224.341	228.319	291.343	252.819	318.163	293.455
TraesCS1D02G443100	434.46	297.677	329.616	246.562	225.467	279.054	117.524	68.504	95.838	119.522	137.32	101.711	565.83	550.348	501.989	633.532	609.79	517.88
TraesCS1D02G443200	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
TraesCS1D02G443300	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0
TraesCS1D02G443400	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
TraesCS1D02G443500	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
TraesCS1D02G443551	11	12	20.973	4	20	13	3	11	2	9	3	9	0	4	6	8	6	8
TraesCS1D02G443600	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
TraesCS1D02G443700	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
TraesCS1D02G443800	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
TraesCS1D02G443900	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
TraesCS1D02G444000	0	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0
TraesCS1D02G444100	12.001	21	14.001	79.003	66.448	62.004	399	358.992	308.566	419.019	442.583	458.253	111.475	19	53.002	29	111.001	66.003
TraesCS1D02G444200	10	5.995	7.283	11.995	4	2	19.072	3.127	5	13.994	8.517	25.639	8.004	2.241	2.978	1	4	0
TraesCS1D02G444300	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
TraesCS1D02G444400	14	8	17	7.714	14.555	14	8	12	31	17	32	23	25	22	18	28	24	21
TraesCS1D02G444500	28.002	22.001	19.234	10	18	22.887	66.18	43.007	24	33	19.366	47.006	5	16	20.893	26	9	19.836
TraesCS1D02G444600	360.795	363.203	279.902	219.357	222.267	295.843	331.465	300.983	316.235	351.903	378.585	351.152	156.434	138.621	122.953	166.344	262.458	285.599
TraesCS1D02G444700	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
TraesCS1D02G444800	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	1	0
TraesCS1D02G444900	736.03	690.975	688.491	667.525	738.069	743.662	636.495	668.074	607.121	660.008	676.281	763.518	728.045	677.413	567	745.016	766.751	882.868
TraesCS1D02G445000	0	0	0	2	0	0	0	0	0	0	0	0	1	3	0	1	0	0
TraesCS1D02G445100	1	4	0	2	1	0	0	3	2	1	3	1	0	9	2	8	3	5
TraesCS1D02G445200	191.039	179.95	158.61	200.935	166.931	193.457	190.264	162.335	237.013	206.235	186.817	185.889	162.611	179.481	189.929	212.859	236.754	249.58
TraesCS1D02G445300	2660.204	2362.561	2203.314	3080.674	2927.687	3361.415	2678.041	2429.101	2575.536	2153.936	2149.618	1990.849	3656.189	2958.657	4037.889	2905.047	3802.283	3364.881
TraesCS1D02G445400	16	8.004	13	12	7	16	22.103	20	26.999	35	35	27	29.4	22.998	16	20	23.05	33.709
TraesCS1D02G445500	54.112	50.169	44.999	49.978	46.464	31.602	59.165	37.987	41	35	43.099	24	36.001	26.005	35.999	41.009	39.96	55
TraesCS1D02G445600	0	0	1	0	0	0	0	2	0	0	0	1	0	0	0	0	1	2
TraesCS1D02G445700	733.484	655.011	649.326	599.194	596.309	650.047	661.77	561.282	616.819	630.905	602.908	559.291	756.384	895.993	768.865	876.196	862.289	849.191
TraesCS1D02G445800	601.779	582	490.002	638.999	592.421	690.359	377.806	386.075	488.113	567.242	473.999	520.003	600.394	471.877	598.889	444.999	627.197	699.686
TraesCS1D02G445900	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
TraesCS1D02G446000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
TraesCS1D02G446300	13	9	7	18	13	13	24	29	30	27	10	11	11	6	5	10	7	13
TraesCS1D02G446400	1459.69	1599.923	1443.17	1329.775	1180.332	1325.995	1502.552	1339.057	1620.243	1469.562	1334.77	1532.894	1408.414	1405.185	1374.781	1556.216	1698.004	1814.602
TraesCS1D02G446500	297.028	203.62	222.581	288.604	304.033	313.499	363.545	333.188	399.097	384.091	387.562	350.537	256.779	355.035	365.587	360.879	355.823	444.703
TraesCS1D02G446700	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
TraesCS1D02G446800	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
TraesCS1D02G446900	851.078	893.58	747.345	983.167	850.472	913.203	810.921	773.06	854.392	878.335	793.434	874.772	1032.329	830.507	960.834	938.958	1165.132	1187.167
TraesCS1D02G447000	2102.812	2311.913	2111.882	3195.702	2660.033	2923	2466.007	2218.854	2487.045	2447.878	2398.039	2582	1661.547	1481	1802	1556	2142	2257
TraesCS1D02G447100	0	0	0	2	0	2	0	0	5	0	0	0	4	2	0	6	1	0
TraesCS1D02G447200	472.588	385.858	393	611.022	493.566	580.097	528.028	438.063	475	366	481	399	437.999	541	487	548	494.039	498
TraesCS1D02G447300	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
TraesCS1D02G447400	8	5	8	17.658	16	20	29	26	8	28	33	22	12	20	10	9	12	10
TraesCS1D02G447500	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
TraesCS1D02G447600	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
TraesCS1D02G447700	255.509	241.551	246.805	387.441	305.823	339.251	263.594	275.21	280.254	223.932	268.816	207.617	243.704	266.77	170.856	253.532	278.692	222.146
TraesCS1D02G447800	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
TraesCS1D02G447900	55	50	42	61	42	41	58	37	53	49	64	58	22	31	38	24	33	75
TraesCS1D02G448000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
TraesCS1D02G448100	0	0	0	0	0	0	0	0	0	3	0	7	0	0	0	0	0	0
TraesCS1D02G448200	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
TraesCS1D02G448300	1149.75	978.871	881.578	1055.021	902.928	991.72	1355.108	1103.304	1243.621	991.519	1145.365	1036.532	965.004	992.211	1149.348	1082.958	1243.46	1271.564
TraesCS1D02G448500	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
TraesCS1D02G448600	806.694	681	638	994	806	911	627	593.013	632	672	691	801	1073	893	957	800	1137	1202
TraesCS1D02G448700	978.343	832.926	771.556	678.526	742.319	857.005	800.227	880.481	1029.818	1191.553	914.221	964.45	694.979	851.801	815.739	946.977	873.144	1002.043
TraesCS1D02G448800	386	325.981	332	374	390	434	372	370	412.064	375	334	343	266	197	230	245	360.973	289
TraesCS1D02G448900	137	134	105	82	104	132	71	51	41	55	68	48	198	237	248	257	182	135
TraesCS1D02G449000	772.556	772.006	699	712	707	725	402	357	387	388.545	408.247	334	1375	1050	1375.886	1174.357	1363	1133
TraesCS1D02G449100	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0
TraesCS1D02G449200	1299.734	900.975	984.812	1042.048	950.344	1049.479	1178.437	1112.999	1199.387	1165.429	1065.022	993.153	899.849	846.419	919.774	995.13	1003.213	1059.647
TraesCS1D02G449300	11.131	3	18	9.766	1	17.184	6	7	2	10	8	4	3	2	1	1	2	6
TraesCS1D02G449400	4	7.973	7	4	9	5	8	9.668	8	3	7.018	9.969	6	2	3.007	4	7.137	4
TraesCS1D02G449442	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
TraesCS1D02G449500	5	2	0	2.76	8	5	3.638	2.791	4	5	4	6.02	2	1	0	0	0	4.893
ENSRNA050017728	1	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0
TraesCS1D02G449600	331.168	406.456	318.994	350.549	284.479	334.2	560.518	453.025	484.924	445.398	499.262	465.384	216.181	245.796	171.288	290.238	257.413	268.429
TraesCS1D02G449700	114.099	148.194	148.047	202.187	145.591	168.023	186.398	114.497	121.312	176.747	167.598	143.382	159.237	155.363	166.176	161.518	180.519	142.533
TraesCS1D02G449800	0	1.008	0	1.011	1.015	0	1.005	1.006	0	0	0	0	1.016	0	0	1.521	0	0
TraesCS1D02G449900	1249.201	692.999	930	1053	907.006	1104	837	769	830	887.911	840	822	771.003	871	839	956	893	1099
TraesCS1D02G450000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
TraesCS1D02G450100	387.975	308.909	319	213	241	225	44	27	38	44	41	32	5099.368	7338.306	5697.84	8601.074	4893.832	4014.979
TraesCS1D02G450200	1418.087	1110.004	1205.949	1188.612	1087.528	1142.138	1167.35	1230.334	1217.603	1340.694	1155.913	1259.018	1173.567	1581.214	1387.357	1730.994	1535.977	1618.212
TraesCS1D02G450300	1153.891	985.816	917.126	1055.458	1032.934	1042.916	1263.682	1158.517	1353.105	1193.499	1164.166	1159.195	1375.062	983.805	1073.072	1027.956	1384.421	1456.957
TraesCS1D02G450400	1007.701	887.137	812.279	1107.786	861.304	1104.573	1014.767	952.26	1090.49	1068.227	1009.865	1026.998	1081.095	1278.449	1306.106	1452.95	1308.16	1426.61
TraesCS1D02G450500	59.879	82	32.564	77.259	56.276	90.047	103.475	52.704	62.513	71.445	82.686	87.956	73.11	55.778	60.71	56.392	62.83	115
TraesCS1D02G450600	1511.016	1424	1345	1677	1632.783	1728	2196	1858	2163	2254.479	1899	1901.027	1726	1747	1780	1862	2093	2058
TraesCS1D02G450700	0.998	0.992	0	0	1.995	0	0	0	0	0	0	0.944	0	0	0	0	0	0
TraesCS1D02G450800	14.433	6.017	5.005	13.002	16.999	20.992	4	1.02	16	0	3.014	16	3	2	1	1	0	5
TraesCS1D02G450900	153.004	90	108	162	131.003	172.005	179	167	212.004	248.011	216.004	178	208	228	270	246	317	397.999
TraesCS1D02G451000	94.349	115.333	105.806	87.714	52.944	84.551	89.808	81.192	100.71	91.962	95.465	107.981	46.255	54.942	54.78	54.421	37.749	96.641
TraesCS1D02G451100	186.709	129.645	137.028	182.354	131.443	157.116	238.509	220.072	227.812	244.643	198.511	179.503	171.016	186.538	231.359	239.908	228.839	266.551
TraesCS1D02G451200	731.516	695.859	731.223	647.753	579.577	597.458	884.159	826.306	836.853	882.185	838.067	778.786	685.717	719.788	691.596	770.182	772.437	854.703
TraesCS1D02G451300	825.08	847.543	737.353	942.79	856.761	912.959	958.094	680.264	882.575	845.18	787.545	762.907	1021.838	1300.202	1209.786	1333.84	1260.482	1296.295
TraesCS1D02G451400	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
TraesCS1D02G451500	2	0	0	2	0	0	6	3	4.102	5.014	7.112	10.001	18.546	7	5.16	7.001	6.001	4.113
TraesCS1D02G451600	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
TraesCS1D02G451700	147.279	212.38	191.503	173.121	142.996	207.555	310.49	290.08	300.621	275.87	251.104	241.25	139.823	213.081	193.127	234.172	232.662	261.15
TraesCS1D02G451800	269.887	273.439	282.166	294.476	305.571	272.978	336.926	323.142	347.644	237.07	330.822	306.907	271.858	285.811	369.842	299.821	277.204	334.223
TraesCS1D02G451900	3327.259	1311.914	2128.09	1607.118	1473.537	1580.476	1865.17	1546.138	1487.287	1680.598	1393.065	1331.34	1374.695	1037.614	1141.841	1181.357	1577.023	1489.315
TraesCS1D02G452000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
TraesCS1D02G452100	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
TraesCS1D02G452200	3004.054	3359.931	3020.786	4243.806	3944.468	4224.109	3764.493	3448.734	3890.787	3032.074	3068.418	3263.329	5521.33	5448.608	5191.536	6343.621	6732.943	7817.883
TraesCS1D02G452300	590.218	508.952	458.944	262.653	261.675	292.798	349.805	354.651	337.03	336.019	283.323	298.443	435.57	802.451	582.752	784.085	435.542	498.924
TraesCS1D02G452400	106	78	95	99	117	106	93	92	86	102	86	91	86.987	89	93	84	99	117
TraesCS1D02G452500	23.182	16.291	8	7	9.001	6.147	7	3	0	2	0	0	8	3	1	1	9	11
TraesCS1D02G452600	0	3	0	0	0	0	1	1	6	5	6	0	8	19	10	13	12	16
TraesCS1D02G452700	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	1	0	0
TraesCS1D02G452800	0	0	0	0	1	0	0	0	0	0	0	5	0	0	0	0	0	0
TraesCS1D02G452900	632.13	414	415	520.015	381	420.53	415	372	446	329	347	292	520	437	527	628.212	548	573
TraesCS1D02G453000	1	7	16	24	16.96	10	15.001	22.097	10	21	17.987	32	2	4	1	0	2	3
TraesCS1D02G453100	487.051	377.447	422.316	452.018	440.286	499.069	648.439	569.797	746.459	672.894	616.55	628.879	428.759	482.222	494.568	498.374	593.273	688.278
TraesCS1D02G453200	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
TraesCS1D02G453300	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
TraesCS1D02G453400	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
TraesCS1D02G453500	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
TraesCS1D02G453600	5	7	3	6	7.001	10	7	3	2	105.004	122	100	0	5	1	13	3.084	1
TraesCS1D02G453700	119.995	115.417	119.996	83.984	74.985	79.268	93.013	82.517	69.292	117.28	96.617	86.42	57	107.995	42.844	111.995	78.303	84.386
TraesCS1D02G453800	233.655	332.788	281.065	196.662	188.607	238.431	161.078	124.016	187.974	308.635	237.827	293.168	150.228	131.896	187.086	168.331	194.469	231.506
TraesCS1D02G453900	33	27	41.968	42	29	40.001	40	27	49.945	75.001	47.002	54.942	5	6	4	0	9	2.005
TraesCS1D02G454000	14	18	18	28	36	35	18	17	30	16	18	30	11	6	7	7	22	34
TraesCS1D02G454100	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
TraesCS1D02G454200	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
TraesCS1D02G454300	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0
TraesCS1D02G454400	2213.039	2505.455	2121.802	2304.692	1700.606	2046.652	3246.087	2608.16	2887.167	2587.505	2562.936	2495.8	1832.915	2403.216	2412.354	2646.964	2423.859	3245.367
TraesCS1D02G454500	20	25	20	20	19	31	25	24	26	9	22	22	29	13	35.001	29	23	33
TraesCS1D02G454600	478.002	480.007	423.865	380	352	379	407.996	372.105	403.002	560	450.816	449.996	385.351	424.002	393.996	452.999	460.212	481.001
TraesCS1D02G454700	76	71	55	66	84	67	118	99	109	88	77	129	96	95	118	100	137	123
TraesCS1D02G454800	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
TraesCS1D02G454900	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
TraesCS2A02G000100	758.288	580.451	624.507	813.034	798.767	845.335	801.601	715.24	819.799	836.853	869.303	887.14	912.956	679.803	843.465	797.723	1020.356	1113.793
TraesCS2A02G000200	437.168	327.517	370.575	360.573	346.433	417.881	1326.485	1113.11	1205.644	1162.097	1033.615	969.426	272.077	224.634	248.128	271.378	300.232	311.021
TraesCS2A02G000300	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
TraesCS2A02G000400	543.002	19.051	244.202	4	6	5	0	6	4	9	6	1	0	2	0	0	2	6.001
TraesCS2A02G000500	0	0	0	0	0	0	0	0	1	0	2	0	0	0	0	0	0	0
TraesCS2A02G000600	741.672	810.606	724.138	1307.045	1061.997	1231.781	1894.998	1665.817	1772.754	1851.043	1790.804	1848.665	473.999	493	526.843	545.999	563	740.883
TraesCS2A02G000700	38	32	21	20	27	21	51	38	32	48	51	24	43.007	96.998	64.002	92	49	82.193
TraesCS2A02G000800	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
TraesCS2A02G000900	19.961	24.995	29.979	18.88	31.011	18.003	30.95	19.994	31.967	39.842	40.989	11.223	26.002	19.991	30	21.996	19.997	21.978
TraesCS2A02G001000	0	0	0	0	0	0	0	0	0	2	0	0	1	2	0	0	0	1
TraesCS2A02G001100	412.501	358.521	322.238	428.474	392.573	467.502	401.073	333.511	389.557	285.421	345.566	331.002	425.511	454.218	404.31	417.974	511.948	534.005
TraesCS2A02G001200	381	268	267	487	458	416	418	416	427	337	402	369	483	432	404	394	540	479
TraesCS2A02G001300	32.995	43.64	60.012	47.757	37	34	56.324	71.944	62.938	58	70.72	61.954	37.971	34.707	61.448	34.832	49.119	44.733
TraesCS2A02G001400	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
TraesCS2A02G001500	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	1
TraesCS2A02G001600	17	6	19	14	5	6	18	6	17	8	9	16	16	20	7	11	15	25
TraesCS2A02G001700	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	1	0
TraesCS2A02G001800	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
TraesCS2A02G001900	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
TraesCS2A02G002000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
TraesCS2A02G002100	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
TraesCS2A02G002400	13	15	15	17	10	14.997	11	19	7	9.12	15	13	4	2.001	8	4	4	4
TraesCS2A02G002500	811.479	646.653	696.89	836.461	786.885	841.515	837.152	857.021	866.789	1024.005	855.127	948.491	773.867	781.891	766.354	833.576	918.703	944.079
TraesCS2A02G002600	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
TraesCS2A02G002700	7091.374	5620.236	5865.127	2892.712	3996.658	3600.208	2945.069	2130.764	1986.266	3166.513	2922.366	3115.223	705.728	825.131	982.193	838.309	659.361	554.72
TraesCS2A02G002800	3	0	1	0	0	0	0	0	0	0	0	0	2.001	15.49	2	16.642	0	2
TraesCS2A02G002900	62	70	37.103	8	18	21	11	10	3	9	11	6	6.999	57.364	29	46	4	10
TraesCS2A02G003000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
TraesCS2A02G003100	66.968	56.88	36.024	25.011	32.887	36	58.002	48.891	63.24	30.778	54.021	63.012	37.011	25	32.011	34.289	36.945	52.438
TraesCS2A02G003200	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
TraesCS2A02G003300	2.018	3.259	1.039	2.903	0.998	0	1.026	1.389	0	4.006	0	0	0	2.06	5.252	0	4.708	0.991
TraesCS2A02G003400	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
TraesCS2A02G003600	278.115	234.456	197.728	211.682	192.569	167.415	245.786	289.012	244.612	305.733	251.353	304.624	168.234	157.725	137.762	180.424	236.493	261.826
TraesCS2A02G003700	0	1.032	0	1.015	0	3.18	0	0	0	1.014	0	1.016	0	0	1.035	0	0	0
TraesCS2A02G003800	5.997	0	4.999	9	11	6.997	5	3.993	1.218	7	2	2	14.998	48.96	53.998	38	20.631	43.998
TraesCS2A02G003900	600.42	415.72	538.717	507.186	601.749	595.971	452.204	416.328	445.268	568.107	474.317	518.504	541.482	476.951	499.2	505.451	602.326	614.608
TraesCS2A02G004100	0	0	5	0	0	2	0	0	0	1	0	0	0	0	0	0	0	0
TraesCS2A02G004200	541.495	426.834	440	506	462.509	458	319.231	332.999	315	345	329	388.849	311	253	235	317	310	306
TraesCS2A02G004300	378.228	282	273.338	302.005	347	386	251	228	275	342	318	269	316	277	264	337	373	367.005
TraesCS2A02G004400	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
TraesCS2A02G004500	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
TraesCS2A02G004600	105.182	134.98	128.371	143.564	147.508	146.711	168.009	109.008	128.62	146.17	154.098	149.004	185.003	170.635	181.465	206.609	204.243	162.074
TraesCS2A02G004700	162.153	132.286	111.961	183.703	131.387	179.313	214.998	140.749	195.09	211.383	213.714	173.38	194.293	188.779	217.181	267.47	288.731	323.306
TraesCS2A02G004800	133.6	162.15	143.755	134.409	119.624	158.107	232.829	205.093	201.122	213.216	191.537	215.36	111.158	136.053	146.645	176.544	161.413	210.002
TraesCS2A02G004900	32.578	38.086	26.891	38.134	33.802	36.774	44.927	52.954	53.167	56.942	61.989	56.95	32.626	31.926	34.481	37.179	37.168	48.055
TraesCS2A02G005000	1324.415	1184.925	1178.564	1383.259	1270.074	1417.517	1440.177	1450.945	1452.099	1691.281	1474.539	1440.014	1210.045	1342.637	1232.854	1495.139	1555.162	1667.344
TraesCS2A02G005100	137	172.001	189.045	96	96	89	131.001	127.947	163	165.001	142	160.907	165.001	350.059	304	411.001	260.001	207
TraesCS2A02G005200	22.18	8	15	6.005	9.99	20	12	6	10	9	15	8	13	18.996	24	21	11	22.718
TraesCS2A02G005300	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
TraesCS2A02G005400	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
TraesCS2A02G005500	46	51	45.396	25.461	33	21	23	11	23	33.528	17.795	18	17	26	24	34	18	16.891
TraesCS2A02G005600	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
TraesCS2A02G005700	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
TraesCS2A02G005800	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
TraesCS2A02G005900	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
TraesCS2A02G006000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
TraesCS2A02G006100	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
TraesCS2A02G006200	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
TraesCS2A02G006300	1	0	0	1	0	0	0	0	0	0	0	0	0	3	5	5	1	1
TraesCS2A02G006400	4	2	5	0	2	2	5	5	5	8	7	4	0	0	0	0	0	0
TraesCS2A02G006500	42.184	49.156	47.44	35.888	64.994	40.19	75.955	111.543	82.24	85.392	81.153	100.633	77.61	49.569	38.634	47.757	75.777	85.329
TraesCS2A02G006600	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
TraesCS2A02G006700	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
TraesCS2A02G006800	109.111	78.391	71.813	83.58	81.519	83.029	64.812	51.502	76.931	94.116	63.123	86.279	67.952	47.861	49.551	43.704	71.4	66.413
TraesCS2A02G006900	31.999	42	36	58.12	70.694	65.687	58.656	60.858	79.706	58.575	41.447	71.735	40	27.999	21.621	50.594	46.998	44.999
