feature_id	SRR33083344	SRR33083345	SRR33083338	SRR33083351	SRR33083339	SRR33083340	SRR33083352	SRR33083346	SRR33083347	SRR33083355	SRR33083354	SRR33083353	SRR17385284	SRR17385295	SRR17385296	SRR17385300	SRR17385302	SRR17385301
TraesCS2A02G468900	0.726062	0.60993	0.207037	0.202972	0	0	0.373022	1.28414	0.845877	0.199931	0.397615	0.658468	0	0	0.303302	0	0	0
TraesCS2A02G469000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
TraesCS2A02G469100	0.077588	0.066187	0.119813	0.205717	0.149732	0.356355	0.166786	0.249434	0.180075	0.32735	0.110462	0.330475	0.210804	0.095743	0.075231	0.06341	0.129514	0.122424
TraesCS2A02G469200	8.992858	8.965942	9.31339	10.472504	9.214321	8.821348	8.164536	9.504116	9.696709	10.645586	8.505621	9.189959	9.528545	7.895394	6.141532	7.544376	9.504022	9.702734
TraesCS2A02G469300	0.152234	0.080369	0.21901	0.139737	0.154007	0.263591	0.124603	0.087668	0.224845	0.104849	0.222862	0.416892	0.111138	0.089458	0.183115	0.134517	0.235452	0.06434
TraesCS2A02G469400	0.807845	0	0.45878	0.462271	0.481208	0.415643	0	0	0	0	0.857058	0	1.362151	0	0.99872	0	0.698934	0.369382
TraesCS2A02G469600	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
TraesCS2A02G469700	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
TraesCS2A02G469800	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
TraesCS2A02G470000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
TraesCS2A02G470100	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
TraesCS2A02G470200	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSRNA050023026	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
TraesCS2A02G470300	0.488932	0	0.586285	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.722532
ENSRNA050023028	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
TraesCS2A02G470400	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
TraesCS2A02G470500	0	0	0	0	0	0	0	0.064061	0	0	0.032953	0	0	0	0	0	0	0
TraesCS2A02G470600	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
TraesCS2A02G470700	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
TraesCS2A02G470800	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
TraesCS2A02G470900	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
TraesCS2A02G471000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
TraesCS2A02G471100	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
TraesCS2A02G471200	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
TraesCS2A02G471300	4.447467	2.675325	3.610327	0.454505	0.877246	0.69464	0.596848	0.516317	0.800848	0.90442	0.704309	0.589819	0.261545	0.16934	0.0754	0.097926	0.164207	0.020936
TraesCS2A02G471400	0.073259	0	0	0	0	0	0	0	0	0	0.037644	0.078403	0	0	0	0	0	0
TraesCS2A02G471500	2.892209	4.44149	3.323633	1.625106	2.463411	2.425691	2.493901	2.190056	1.867836	2.282257	2.026257	1.803186	2.427242	2.013137	1.52885	2.045745	2.040069	2.543999
TraesCS2A02G471600	8.074514	6.783232	7.443838	10.24186	8.186297	7.252851	8.434918	8.75434	9.191642	5.657881	8.123123	10.512142	7.202814	7.539263	6.860909	6.943686	8.733242	8.456819
TraesCS2A02G471700	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
TraesCS2A02G471800	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
TraesCS2A02G472000	6.421771	6.344004	5.35738	10.26672	9.077848	8.445625	7.204088	7.190848	8.393513	7.565344	9.153759	9.276473	10.363223	8.758212	8.500358	9.204328	12.301347	12.901904
TraesCS2A02G472100	0.259038	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
TraesCS2A02G472200	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
TraesCS2A02G472300	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
TraesCS2A02G472400	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
TraesCS2A02G472500	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
TraesCS2A02G472600	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
TraesCS2A02G472700	2.825473	2.115862	2.500436	2.60262	1.833444	2.830512	2.190807	2.417915	2.351276	3.551657	2.482929	2.806422	1.688341	1.020772	0.901421	0.871051	1.728768	1.17233
TraesCS2A02G472800	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
TraesCS2A02G472900	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
TraesCS2A02G473000	29.958661	41.19725	34.596523	40.454849	39.260181	41.60543	32.833382	32.683974	37.240264	34.753888	35.320232	37.232906	30.652154	34.984578	31.995388	36.248935	34.760017	39.503824
TraesCS2A02G473100	1.851582	1.758807	1.787401	1.320352	0.83939	1.276576	1.270149	1.393037	1.257693	1.992708	1.315585	1.649651	1.022295	1.015586	0.699506	1.136525	1.203353	1.000822
TraesCS2A02G473200	1.132122	1.054681	0.965396	1.363116	1.020424	1.449663	0.678385	1.160585	0.767332	0.795235	1.049439	0.811883	0.790331	0.806954	0.907112	0.798338	0.904173	0.80002
TraesCS2A02G473300	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
TraesCS2A02G473400	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
TraesCS2A02G473500	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
TraesCS2A02G473600	1.127699	0.626124	0.735891	0.645822	0.58984	0.771656	0.728814	0.379271	0.720177	0.598855	0.70546	0.3705	5.789135	7.699569	9.135885	8.643741	6.658704	7.210505
TraesCS2A02G473700	0.081157	0.085774	0.083677	0.053295	0.074962	0.041578	0.08215	0.051809	0.074738	0.10149	0.119407	0.234401	0.087697	0.094552	0.058481	0.081156	0.12631	0.148965
TraesCS2A02G473800	0.398982	0.585778	0.375857	0.179172	0.343996	0.295967	0.145328	0.227334	0.103232	0.438383	0.31432	0.557915	0.077135	0.569324	0.286135	0.667743	0.406633	0.545523
TraesCS2A02G473900	3.255048	2.892785	3.122427	3.862134	3.686992	4.351298	3.478391	3.470193	4.292264	3.908724	4.340412	5.580397	3.71736	3.556096	3.486136	3.375121	4.544672	5.471962
TraesCS2A02G474000	18.060508	17.205104	18.077953	16.03338	13.656206	14.138724	16.343998	17.989607	19.170878	21.568032	20.444931	21.502846	17.011805	16.562835	14.330236	17.455198	18.378286	17.690631
TraesCS2A02G474100	0.29447	0.481572	0.241037	0.380152	0.354703	0.553532	0.678889	0.664459	0.951906	0.761576	0.957595	0.828	0.199898	0.054738	0.178855	0.248554	0.244978	0.209183
TraesCS2A02G474200	0	0	0	0	0.081648	0	0	0	0	0	0.234125	0	0	0	0	0	0	0
TraesCS2A02G474300	3.814022	5.753308	3.608685	3.796993	4.38377	3.642787	2.222763	1.368317	2.731013	3.936909	3.861016	3.346377	1.074002	2.803852	1.385385	4.863391	0.866436	1.662071
TraesCS2A02G474400	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
TraesCS2A02G474500	0.302916	0.13547	0.205971	0.299994	0.513475	0.537509	0.05637	0	0.419482	0.43617	0.512808	0.333595	0	0	0.21303	0.054415	0.167813	0.112788
TraesCS2A02G474600	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSRNA050010679	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
TraesCS2A02G474700	0.054275	0.149356	0.039574	0.05647	0.236102	0.086561	0.224403	0.246487	0.1272	0.419658	0.334188	0.166139	0.050678	0.043072	0.071869	0.074916	0	0
TraesCS2A02G474800	1.281325	1.513216	1.332212	1.505603	1.451892	1.415648	1.316719	1.630958	1.077433	1.864348	2.172002	1.502608	0.915261	1.154134	0.791794	1.100136	1.605707	1.522339
TraesCS2A02G474900	0.181062	0.24849	0.373801	0.291413	0.212119	0.226424	0.461365	0.484187	0.273949	0.241827	0.251937	0.560293	0.41672	0.466443	0.282828	0.436234	0.336237	0.415569
TraesCS2A02G475000	4.377582	5.983028	1.52258	8.43212	6.274979	2.292767	4.954779	2.090844	9.214246	1.919337	3.817036	5.744567	2.073493	3.270145	5.430086	4.171339	3.095663	6.116601
TraesCS2A02G475100	0	0.845032	2.07037	4.886363	0	0.949861	0	0	2.937074	1.028216	0	0	0	0	0.801584	0	1.731976	0
TraesCS2A02G475200	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
TraesCS2A02G475300	0.110154	0.01732	0.105261	0.140946	0.132111	0.088848	0.046516	0.054502	0	0.038676	0.075935	0.184163	0	0	0	0.045879	0	0.017396
TraesCS2A02G475400	1.653773	2.446598	2.234116	2.693837	3.048098	2.638431	1.194758	1.26051	1.783378	3.548084	2.491277	3.395142	1.495058	1.076764	0.851124	0.982966	1.887245	2.640545
TraesCS2A02G475500	0.686255	0.667631	0.587369	0.54731	0.470466	0.657153	0.623835	0.948147	0.834038	0.985537	0.83733	1.137592	0.677634	0.532133	0.450862	0.729151	1.02859	1.186833
TraesCS2A02G475600	0.452099	0.116245	0.355093	0.099509	0.021289	0.019754	0.076836	0.157496	0.092414	0	0	0.021859	0	0	0	0.038161	0	0
TraesCS2A02G475700	2.419108	3.320233	2.462282	2.786472	2.046765	2.739613	2.716889	2.376404	3.04688	3.681973	3.666615	2.580316	2.866927	1.77968	1.834664	2.411987	2.341961	3.220048
TraesCS2A02G475800	8.985676	6.032293	7.49404	7.694701	6.306808	7.263076	7.728831	7.468575	11.826051	5.146696	7.035422	8.281825	4.3797	2.910094	1.887531	3.898406	4.014035	3.45411
TraesCS2A02G475900	27.038906	26.461851	28.793472	33.944648	30.013227	31.287966	30.721733	31.816622	33.268833	38.633599	31.979191	36.657937	26.763012	25.175936	23.083463	26.058773	28.741496	32.181616
TraesCS2A02G476000	11.100381	12.318103	11.404436	7.445254	5.188762	5.782094	19.772629	9.815398	4.803857	2.390459	2.796782	3.292046	0.972187	1.067978	0.648255	0.828838	1.015507	0.992312
TraesCS2A02G476100	0.65196	0.408132	0.519517	0.353723	0.685223	0.273197	0.601129	0.096479	0.721393	0.372124	0.09694	0.306887	0.093537	0.182683	0	0	0.087894	0.179305
TraesCS2A02G476200	0.202706	0.17326	0.308588	0.436064	0.201041	0.284636	0.530867	0.25842	0.631854	0.478775	0.535707	0.362436	0.407699	0.426801	0.239819	0.328822	0.516256	0.497678
TraesCS2A02G476300	0.366658	0.507357	0.826795	0.21399	0.359543	0.287015	0.577166	0.599082	0.57633	0.362632	0.768296	0.569172	0.280429	0.785059	0.396616	0.401095	0.698542	0.585181
TraesCS2A02G476400	0	0	0	0	0	0.20208	0	0	0	0	0	0	0	0	0	0	0	0
TraesCS2A02G476500	0	0	0.062227	0.056633	0.241937	0.056795	0	0	0	0	0.06124	0	0.165848	0.162571	0	0.251173	0.104298	0
TraesCS2A02G476600	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.199662	0.13813	0
TraesCS2A02G476700	0	0	0	0.08619	0	0	0	0	0	0	0	0	0.083675	0	0	0	0	0
TraesCS2A02G476800	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
TraesCS2A02G476900	0	0	0	0	0	0	0	0.045492	0	0	0	0	0.083914	0	0	0	0	0
TraesCS2A02G477000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.146456	0	0
TraesCS2A02G477200	0.008284	0	0	0	0	0.029737	0	0	0	0.010869	0.021119	0.022904	0	0	0.008143	0	0	0.041319
TraesCS2A02G477400	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
TraesCS2A02G477500	0.085058	0	0	0	0	0	0	0	0	0	0.030904	0	0	0.08319	0	0	0.027394	0.027811
TraesCS2A02G477600	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
TraesCS2A02G477700	0	0	0	0	0	0	0	0	0	0.086683	0	0	0	6.110904	3.287946	5.098775	0	0.235786
TraesCS2A02G477900	6.761433	6.267843	6.45187	7.456766	7.060702	7.696688	12.500419	15.198984	14.267911	16.146764	14.3594	14.697494	8.035815	8.808807	7.938564	8.291217	9.3479	11.339441
TraesCS2A02G478000	1.743496	1.278145	1.306336	1.583276	1.838537	1.847792	1.311982	1.35851	1.494017	1.608145	1.661836	1.994849	1.760715	1.186098	1.331543	1.404902	2.141612	2.122857
TraesCS2A02G478045	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
TraesCS2A02G478046	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
TraesCS2A02G478100	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
TraesCS2A02G478300	2.210144	1.930936	2.080494	1.959276	2.302926	1.98022	1.778302	2.167733	2.316715	3.120189	2.178543	2.628426	2.212205	2.49076	1.819638	2.507633	2.595189	3.295135
TraesCS2A02G478400	0.212858	0.118305	0.722845	0.117273	1.125537	0	0	0.122437	0.239219	0.237934	0.831526	0.129442	0.107452	0	0	0.191928	0	0
TraesCS2A02G478500	0.148718	0.077489	0.097944	0	0.091748	0.00963	0.067704	0.099104	0.201251	0.031474	0	0.04408	0.077293	0.174643	0.064804	0.171626	0.018448	0.047929
TraesCS2A02G478600	5.789424	3.495303	4.182211	5.64642	5.831801	6.274579	5.988353	6.261121	6.250302	6.003078	4.982551	5.80321	6.691209	3.256995	3.543009	4.345635	6.245093	5.578425
TraesCS2A02G478700	4.330262	4.121294	3.823834	2.933631	2.304406	2.511648	1.30175	1.289484	1.624371	0.700935	0.375151	0.824322	0.719288	2.18183	1.454177	2.583052	0.975714	0.944892
TraesCS2A02G478800	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.010417	0
TraesCS2A02G478900	0.715078	0.665911	0.326778	1.387744	1.195452	1.329759	0.695679	0.52647	0.669252	0.515938	0.758994	0.595055	0.818774	0.551325	0.979732	0.627856	0.86992	0.740184
TraesCS2A02G479000	0.732086	0.701055	0.762109	1.25035	1.058691	0.937626	0.677096	0.622536	0.812856	0.889616	0.923739	1.122691	0.949292	0.821672	0.813249	0.811282	0.815642	0.809446
TraesCS2A02G479100	1.373503	1.558314	1.535858	2.350335	2.079367	1.644658	2.134984	1.927921	1.096832	5.538488	3.424528	3.274536	4.814871	0.833701	0.811583	0.420286	3.536694	1.983398
TraesCS2A02G479200	0	0	0	0	0	0	0	0	0	0.025186	0.049032	0	0	0	0	0	0	0
TraesCS2A02G479300	0.355496	0.247946	0.214387	0.296808	0.193319	0.279735	0.203019	0.304591	0.264137	0.305041	0.332869	0.297208	0.244552	0.208367	0.226213	0.169104	0.212806	0.35131
TraesCS2A02G479400	11.422638	10.054631	10.571062	12.572425	11.844009	11.398233	12.998609	14.38975	15.281729	15.934132	13.198934	15.064399	11.773152	10.827981	10.104966	11.916303	11.552129	13.380276
TraesCS2A02G479500	1.327561	1.85962	1.845374	2.879243	2.445675	2.841311	1.737726	2.414308	2.42165	2.223839	2.217026	2.508937	2.707359	3.665087	3.467949	3.963114	3.206699	4.565055
TraesCS2A02G479600	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
TraesCS2A02G479700	0.242292	0.089997	0.273419	0.078895	0.336624	0.155993	0	0.569373	0.47404	0.163199	0.418122	0	0.230753	0	0	0	0	0
TraesCS2A02G479800	0.905617	1.314185	1.327501	1.006485	1.413223	1.225698	1.954169	1.195082	1.470988	1.752184	1.218212	2.240757	1.081769	0.983104	1.237313	0.895759	1.631802	1.403689
TraesCS2A02G479900	7.223749	5.246046	5.755207	6.275182	6.414336	6.145769	4.682342	6.211134	5.967515	7.907089	6.36187	7.38764	4.445163	3.730296	3.171649	4.576951	4.932176	5.837701
TraesCS2A02G480000	0.186274	0	0.31171	0.382411	0.103231	0.099239	0.257627	0	0.09407	0	0.108142	0.113444	0.104491	0	0	0	0	0
TraesCS2A02G480100	0.908261	1.579973	1.233189	1.838082	1.149456	1.246456	1.495568	1.239753	1.462068	1.741986	2.029536	2.521421	0.993476	0.62898	0.74785	0.580649	1.510875	1.18762
TraesCS2A02G480200	5.49557	4.640879	4.39045	6.162953	4.98359	7.064206	7.392549	7.059139	7.502288	7.260336	7.400736	7.388753	5.482118	4.545257	4.35732	4.867698	6.234455	7.341813
TraesCS2A02G480300	21.262535	22.147163	20.748868	16.963105	20.574933	19.195206	13.578023	16.273248	16.730101	13.294948	13.815974	15.804317	20.904759	14.66751	14.437698	14.244356	22.399661	20.894046
TraesCS2A02G480400	0.031293	0.007815	0.026437	0.024829	0	0	0.012294	0.04367	0.00836	0.009188	0	0.015094	0.016867	0.044832	0	0	0.016315	0.034635
TraesCS2A02G480500	0.593725	0.909804	0.727804	0.665532	0.732287	0.682904	0.309831	0.346758	0.589729	0.413891	0.414679	0.40768	1.290185	1.29317	1.271287	1.596673	1.33437	1.338029
TraesCS2A02G480600	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
TraesCS2A02G480700	0.951429	0.805635	0.852717	1.717472	1.38193	1.53946	0.500814	1.353466	0.988305	2.096827	1.356307	1.327954	1.07208	1.643193	0.919947	1.594887	1.410554	1.596379
TraesCS2A02G480800	0.030778	0.017048	0.017167	0	0.038321	0	0	0	0.072483	0	0.019346	0	0	0	0	0.015709	0	0
TraesCS2A02G480900	11.050905	15.194618	13.358538	8.269537	8.908209	8.519779	8.013541	6.772282	7.804812	7.997413	6.661918	7.588124	6.160706	7.42128	5.665504	8.914446	5.279618	5.859312
TraesCS2A02G481000	1.710232	1.832031	1.423167	1.941133	1.769389	1.954547	2.128232	2.059909	2.444896	2.65494	2.131843	2.677075	1.640283	1.816148	1.428634	1.707406	2.631533	2.71288
TraesCS2A02G481100	8.925083	11.556584	5.148683	2.852579	5.976534	3.324512	2.594838	18.365523	9.54549	7.917264	6.44136	2.271715	0	3.708823	0.547423	4.014104	1.168077	4.3088
TraesCS2A02G481200	0.123838	0.136397	0.167959	0	0	0.025329	0	0.106188	0.076811	0.053898	0.191083	0.032629	0.344842	0.792667	0.557579	0.465872	0.460808	0.381952
TraesCS2A02G481300	0	0	0	0	0	0	0	0.093806	0.045061	0	0	0	0	0	0.038451	0	0	0.120569
TraesCS2A02G481400	25.548967	37.670482	30.953909	27.687546	31.197117	27.07856	26.948237	28.936569	28.073783	30.982499	28.194339	27.275252	5.585253	16.686712	9.688258	18.143598	5.495068	7.478274
TraesCS2A02G481500	1.0217	0.527201	0.574743	0.213322	0.611765	0.390649	0.423402	0.258068	0.607687	0.267887	0.644427	0.560371	0.205223	0.529492	0.146903	0.36685	0.063739	0.488641
TraesCS2A02G481700	3.094636	4.307804	4.136098	3.76948	5.469351	4.60999	7.217537	5.334584	6.234127	3.459749	4.565715	7.000248	3.903046	3.235356	3.717264	5.578925	4.480859	4.254258
TraesCS2A02G481800	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
TraesCS2A02G481900	0.271945	0.240048	0.122563	0.594837	0.447531	0.652875	1.084417	0.517135	0.459282	0.792925	0.549169	0.42753	0.249596	0.018316	0.048509	0.084952	0.0904	0.074907
TraesCS2A02G482000	0	0	0.314045	0	0	0	0	0.970749	0.644724	0.296805	0.295137	0	0	0	0	0.470224	0	0
TraesCS2A02G482100	0.243692	0.251046	0.32925	0.457279	0.378038	0.387365	0.365165	0.474757	0.487724	0.555431	0.58191	0.600173	0.377168	0.509955	0.130842	0.213608	0.451146	0.332614
TraesCS2A02G482200	0	0	0	0	0	0	0.2677	0.028054	0.054385	0.237533	0.058182	0.061877	0	0	0	0	0.099425	0.025572
TraesCS2A02G482300	0.053904	0	0.060835	0	0	0	0.103879	0	0.057481	0	0	0.064506	0	0	0.092432	0	0	0
TraesCS2A02G482400	0.094834	0.090806	0.015373	0.054959	0.043883	0.039697	0.05437	0.072987	0.054053	0.103676	0.096778	0.108587	0.016682	0.014678	0.012794	0.006864	0.055033	0.049683
ENSRNA050010756	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
TraesCS2A02G482600	0.029158	0.064732	0.033048	0.120144	0	0.029769	0.110962	0.15754	0.060511	0.286865	0.063889	0.337029	0.088342	0.200065	0.025386	0.079267	0.193649	0.11349
TraesCS2A02G482700	1.932912	2.606318	1.97266	2.261051	2.372003	2.924483	3.501551	3.005545	3.15717	3.805494	3.333795	3.935593	1.702599	2.195547	2.310517	2.100685	2.197737	2.849791
TraesCS2A02G482800	0.217571	0.243232	0.343716	0.172001	0.411267	0.213526	0.324091	0.13605	0.306046	0.58369	0.561094	0.704295	0.126928	0.167052	0.409086	0.462381	0.606954	0.731053
TraesCS2A02G482900	8.693556	9.527011	11.780576	11.145961	10.433393	4.540797	13.821437	15.736353	13.216833	11.294558	9.249133	10.503628	10.812883	9.215862	5.737654	8.838791	7.097337	8.68191
ENSRNA050010678	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
TraesCS2A02G483000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
TraesCS2A02G483100	0	0	0.050082	0	0	0.088644	0	0.046227	0	0	0	0.049388	0	0	0	0	0	0
TraesCS2A02G483200	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
TraesCS2A02G483300	0.007752	0.004288	0.004331	0.004383	0.0047	0.017857	0.00382	0.049934	0	0.029237	0.028633	0.030881	0.004445	0	0	0.019529	0	0
TraesCS2A02G483400	0	0.123308	0.0501	0.282802	0.093264	0.043363	1.194532	1.19852	0.990125	0.719891	0.826015	1.120809	0.022263	0.109157	0	0	0.020924	0
TraesCS2A02G483500	0.613089	1.473309	0.882802	0.233622	0.36305	0.231338	0.462505	0.225381	0.362473	0.303004	0.26813	0.325774	0.017766	0	0.045371	0.015807	0.033511	0.017168
TraesCS2A02G483600	0.094648	0.070146	0.389474	0.110066	0.039301	0	0	0.113044	0.110455	0	0.076956	0.042193	0.071267	0.033523	0.234809	0.031305	0.1359	0.930862
TraesCS2A02G483700	0.01811	0	0	0.019769	0.021239	0	0.048757	0	0.019802	0	0	0	0	0	0	0	0	0
TraesCS2A02G483900	12.228678	12.549503	12.774749	17.771847	17.79877	17.864825	12.432386	13.346303	13.372006	11.33801	11.563358	12.84541	11.628668	10.889986	8.771125	10.26755	11.513528	12.16855
TraesCS2A02G484000	0.063167	0.083993	0.057018	0.123437	0.058887	0.151228	0.048987	0.128582	0.151066	0.045249	0.029635	0.110743	0	0.047308	0.046072	0.012155	0	0.013456
TraesCS2A02G484100	0.171127	0.297454	0.220848	0.024562	0	0	0	0	0.024571	0	0	0	0	0	0.021077	0.065159	0.135185	0.183959
TraesCS2A02G484200	0	0	0	0	0	0	0	0	0	0	0	0.011898	0	0	0	0	0	0
TraesCS2A02G484300	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
TraesCS2A02G484400	3.108696	2.516961	2.656787	1.188575	1.267345	0.346906	2.70061	0.988399	3.031384	0.361381	1.563729	1.573482	1.196508	1.432381	0.741962	1.360151	1.931819	2.446973
TraesCS2A02G484500	0	1.224243	0.478169	0.987064	0.527581	1.683848	4.12432	1.722409	0.090665	3.417451	2.306453	1.901635	0.214156	0.291829	2.518642	0	0.080321	0
TraesCS2A02G484600	0	1.602065	0.717905	1.560213	1.319037	1.347397	4.166862	2.901342	0.553847	5.370316	5.722888	2.725797	0.261324	0.505565	2.461623	0	0.081715	0
TraesCS2A02G484700	1.833746	1.725703	1.756072	2.501037	2.477906	2.740529	2.286034	2.68926	2.681101	2.301441	1.672773	1.794197	3.051301	1.749483	2.215482	2.415346	2.786248	3.167723
TraesCS2A02G484800	6.088199	6.131166	5.884536	8.701491	9.577549	9.790463	7.078845	8.544171	9.783984	11.934797	9.492017	10.806547	6.604646	2.619742	3.516673	2.048382	6.274789	4.038654
TraesCS2A02G484900	0	0.026951	0	0	0	0	0	0	0	0	0	0	0	0	0	0.025555	0	0
TraesCS2A02G485000	0	0	0	0	0	0	0	0	0	0	0	0	0	0.394453	0.287504	0.367362	0.468453	0.386534
TraesCS2A02G485100	4.522268	3.708507	3.725072	4.609737	3.403405	4.543742	3.328251	3.221064	3.319695	4.193053	3.924046	4.394564	2.779325	1.764747	2.099388	1.898767	3.065677	2.968499
TraesCS2A02G485200	0	0.021001	0.043016	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
TraesCS2A02G485300	12.001606	13.093575	11.29094	13.185709	9.956569	11.294824	14.489935	13.851153	14.602478	13.209007	14.779976	16.526712	13.870886	9.319317	10.202604	10.803088	11.01016	12.098148
TraesCS2A02G485400	92.183744	122.492876	108.496005	110.34794	95.753472	107.970163	163.049514	149.569138	158.327105	157.360723	142.917267	145.907149	49.331086	57.690501	50.658149	65.634508	64.587637	76.177325
TraesCS2A02G485500	1.899548	2.524002	2.550625	2.752631	2.973331	2.932265	3.15602	3.061929	3.830421	3.481621	3.866948	4.502587	2.751379	2.389225	2.090961	2.454446	4.099162	2.89893
TraesCS2A02G485600	0.438196	0.871878	0.632204	0.60557	0.705457	0.689649	0.583782	0.520771	0.786008	1.095268	1.123288	1.413344	0.227453	0.009346	0.040997	0.008717	0.047149	0.068971
TraesCS2A02G485700	2.122231	2.936485	2.721371	3.308079	2.799853	3.253095	1.14317	1.559017	1.640662	2.446221	2.032792	1.813908	1.954837	3.139546	2.965863	3.68923	3.030424	3.956868
TraesCS2A02G485800	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
TraesCS2A02G485900	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
TraesCS2A02G486000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
TraesCS2A02G486100	0	0.102044	0.103903	0	0	0	0	0	0	0	0.220219	0	0	0	0	0	0	0
TraesCS2A02G486200	0.177666	0.182668	0.107294	0.198695	0.155223	0.09144	0.219812	0.26155	0.261782	0.201956	0.225774	0.253765	0.210106	0.152716	0.185943	0.237803	0.305035	0.318033
TraesCS2A02G486300	0	0	0	0	0	0	0	0	0	0	0	0	0	0.041252	0	0	0	0.091981
TraesCS2A02G486400	0.218287	0.292195	0.29361	0.228777	0.266235	0.23173	0.243979	0.31982	0.276418	0.514031	0.411601	0.303505	0.384312	0.14297	0.279007	0.219515	0.333057	0.479282
TraesCS2A02G486500	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
TraesCS2A02G486600	1.934224	3.670881	3.417725	3.998264	4.757264	3.859493	3.835046	4.076595	4.669806	6.460911	6.190704	6.458699	0.93604	0.041355	0.123476	0.023064	0.519118	0.325051
TraesCS2A02G486700	28.042203	17.900129	27.949994	21.588838	29.019392	18.284816	27.128854	24.709976	42.416813	29.965155	15.190509	29.658501	20.926331	13.417211	11.882305	11.986093	11.37222	16.406583
TraesCS2A02G486800	1.117716	2.036215	1.872242	1.712307	1.693697	1.514748	0.910712	1.986181	1.604271	2.392596	2.402786	2.954114	1.382363	1.355869	1.185797	1.266148	1.562345	1.980691
TraesCS2A02G486900	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
TraesCS2A02G487000	1.197782	1.696991	1.416411	1.415085	1.597181	2.302281	1.389277	1.323114	1.745532	3.525452	2.519906	2.878784	2.209335	2.267714	1.592152	1.981762	2.79965	2.397031
