feature_id	SRR33083344
TraesCS1A02G024100	2512
TraesCS1A02G024200	1614.5
TraesCS1A02G024300	1385.255
TraesCS1A02G024400	5139.5034649917
TraesCS1A02G024500	172
TraesCS1A02G024600	543.081
TraesCS1A02G024700	1476.361
ENSRNA050009943	72
TraesCS1A02G024800	19
TraesCS1A02G024900	19
TraesCS1A02G025000	19
TraesCS1A02G025100	1260.81740606304
TraesCS1A02G025200	2186.966
TraesCS1A02G025300	19
ENSRNA050009805	72
TraesCS1A02G025400	798
TraesCS1A02G025500	2937
TraesCS1A02G025600	3741.865
TraesCS1A02G025700	2701.058
TraesCS1A02G025800	829.974
TraesCS1A02G025900	3370.5264471261
TraesCS1A02G026000	1183
TraesCS1A02G026100	577
TraesCS1A02G026200	4266.392
TraesCS1A02G026300	4806.464
TraesCS1A02G026400	5595.088
TraesCS1A02G026500	771
TraesCS1A02G026600	39
TraesCS1A02G026700	24
TraesCS1A02G026800	26
TraesCS1A02G026900	1233.055
TraesCS1A02G027000	2704
TraesCS1A02G027100	1194
TraesCS1A02G027200	809.259
TraesCS1A02G027300	822.99
TraesCS1A02G027400	843
TraesCS1A02G027500	1706.008
TraesCS1A02G027600	4179.705
TraesCS1A02G027700	1220.272
TraesCS1A02G027800	996
TraesCS1A02G027900	333
TraesCS1A02G028000	674
TraesCS1A02G028100	24
TraesCS1A02G028200	25
TraesCS1A02G028300	77
TraesCS1A02G028400	5432.716
TraesCS1A02G028500	4968.252
TraesCS1A02G028600	5732.225
TraesCS1A02G028700	5042.855
TraesCS1A02G028900	4744.531
TraesCS1A02G029000	140
TraesCS1A02G029100	3520.83953485302
TraesCS1A02G029200	3909.367
ENSRNA050009941	82
TraesCS1A02G029300	3430.217
TraesCS1A02G029400	1924
ENSRNA050009807	82
ENSRNA050009808	79
TraesCS1A02G029500	1539
ENSRNA050009810	82
TraesCS1A02G029600	432
TraesCS1A02G029700	2036.936
TraesCS1A02G029800	879.18
TraesCS1A02G029900	1696
TraesCS1A02G030000	746.419
TraesCS1A02G030100	2550.23
TraesCS1A02G030200	2773.476
TraesCS1A02G030300	2410.484
TraesCS1A02G030400	1247.121
TraesCS1A02G030500	2157.78
TraesCS1A02G030600	415.355
TraesCS1A02G030700	1277.698
TraesCS1A02G030900	3744.54003347395
TraesCS1A02G031000	1138
TraesCS1A02G031100	1091
TraesCS1A02G031200	1925.073
TraesCS1A02G031300	7261.184
TraesCS1A02G031400	58
TraesCS1A02G031500	438
TraesCS1A02G031600	3062.984
TraesCS1A02G031700	2687.245
TraesCS1A02G031800	2403
TraesCS1A02G031900	2544
TraesCS1A02G032000	1022
TraesCS1A02G032100	921
TraesCS1A02G032200	1013
TraesCS1A02G032300	930
TraesCS1A02G032400	849
TraesCS1A02G032500	72
TraesCS1A02G032600	1340.039
TraesCS1A02G032700	4414.761
TraesCS1A02G032800	1326
TraesCS1A02G032900	1686
TraesCS1A02G033000	1355.864
TraesCS1A02G033100	1242.369
ENSRNA050014046	2
TraesCS1A02G033200	1209.063
TraesCS1A02G033288	1015
TraesCS1A02G033300	243
TraesCS1A02G033400	29
TraesCS1A02G033501	939
TraesCS1A02G033500	531.112
ENSRNA050009811	72
TraesCS1A02G033600	1201.01
TraesCS1A02G033700	1386.694
TraesCS1A02G033800	1130.842
TraesCS1A02G033900	294
TraesCS1A02G034000	633
TraesCS1A02G034100	3257.271
TraesCS1A02G034200	48
TraesCS1A02G034300	1398.64984855709
TraesCS1A02G034400	486
TraesCS1A02G034500	1257
TraesCS1A02G034600	1221
TraesCS1A02G034700	285.129
TraesCS1A02G034800	219
TraesCS1A02G034900	1379.291
ENSRNA050014047	15
TraesCS1A02G035000	1031.36
TraesCS1A02G035100	973.475
TraesCS1A02G035200	1199.973
TraesCS1A02G035300	712.293
TraesCS1A02G035400	576
TraesCS1A02G035500	1256.20305710018
TraesCS1A02G035600	974.304
TraesCS1A02G035700	2527.728
TraesCS1A02G035800	358.473
TraesCS1A02G035900	4321.627
TraesCS1A02G036000	2164
TraesCS1A02G036100	2434.86451294369
TraesCS1A02G036200	1002.876
TraesCS1A02G036300	2557.922
TraesCS1A02G036400	1125
TraesCS1A02G036500	1771.527
TraesCS1A02G036600	119
TraesCS1A02G036700	1044
TraesCS1A02G036800	1651.827
TraesCS1A02G036900	74
TraesCS1A02G037000	1181.181
TraesCS1A02G037100	816
TraesCS1A02G037200	419
TraesCS1A02G037300	1014
TraesCS1A02G037400	1498.11297036728
TraesCS1A02G037500	386
TraesCS1A02G037600	1348
TraesCS1A02G037700	1762.791
TraesCS1A02G037800	1774.659
TraesCS1A02G037900	994.777
TraesCS1A02G038000	26
TraesCS1A02G038100	499
TraesCS1A02G038200	537
TraesCS1A02G038300	387
TraesCS1A02G038400	4592.797
TraesCS1A02G038500	1586.026
TraesCS1A02G038600	8118.216
TraesCS1A02G038800	50
TraesCS1A02G038828	3542
TraesCS1A02G039000	466
TraesCS1A02G039100	2851.00122631579
TraesCS1A02G039200	2763.489
TraesCS1A02G039300	2211
TraesCS1A02G039400	1228.632
TraesCS1A02G039600	40
TraesCS1A02G039700	1593
TraesCS1A02G039800	1109.32
TraesCS1A02G039900	1788.179
TraesCS1A02G040000	459
TraesCS1A02G040100	249
TraesCS1A02G040200	336
TraesCS1A02G040300	742
TraesCS1A02G040400	1771.357
TraesCS1A02G040500	637.309
TraesCS1A02G040600	2255.808
TraesCS1A02G040700	2804.876
TraesCS1A02G040800	26
TraesCS1A02G040900	1558
TraesCS1A02G041000	17
TraesCS1A02G041100	2664.612
TraesCS1A02G041200	24
TraesCS1A02G041300	186
TraesCS1A02G041400	216
TraesCS1A02G041500	34
TraesCS1A02G041600	28
TraesCS1A02G041700	1377
TraesCS1A02G041800	321
TraesCS1A02G041900	1695.813
TraesCS1A02G042000	204
TraesCS1A02G042100	1124
TraesCS1A02G042200	1616
TraesCS1A02G042300	1614
TraesCS1A02G042400	354
TraesCS1A02G042500	5361.476
TraesCS1A02G042600	1207
TraesCS1A02G042700	738.272
TraesCS1A02G042800	573
ENSRNA050013733	74
TraesCS1A02G042900	1132.985
TraesCS1A02G043000	216
TraesCS1A02G043100	1196
TraesCS1A02G043200	1111.23
TraesCS1A02G043300	692
TraesCS1A02G043400	1238.787
TraesCS1A02G043500	1685
TraesCS1A02G043600	944.503
TraesCS1A02G043700	363.365
TraesCS1A02G043800	93
TraesCS1A02G043900	1568
TraesCS1A02G044000	1682.277
TraesCS1A02G044100	1229.652
TraesCS1A02G044200	1070.431
TraesCS1A02G044300	201
TraesCS1A02G044400	2091
TraesCS1A02G044500	3206.64356017331
TraesCS1A02G044600	326.75
TraesCS1A02G044700	552
TraesCS1A02G044800	2483.888
TraesCS1A02G044900	465
TraesCS1A02G045000	409
TraesCS1A02G045100	1155
TraesCS1A02G045300	3485.89454303569
TraesCS1A02G045400	2471.346
TraesCS1A02G045500	186
TraesCS1A02G045600	353
TraesCS1A02G045700	1066.341
TraesCS1A02G045800	1194.302
TraesCS1A02G045900	438
TraesCS1A02G046000	825
TraesCS1A02G046100	3229.23
TraesCS1A02G046300	1785.299
ENSRNA050013682	119
ENSRNA050013677	119
ENSRNA050013696	119
ENSRNA050013721	110
ENSRNA050013684	119
ENSRNA050013675	119
ENSRNA050013676	119
ENSRNA050013678	119
ENSRNA050013702	119
ENSRNA050013695	119
ENSRNA050013680	119
ENSRNA050013722	121
ENSRNA050013719	119
ENSRNA050013690	118
ENSRNA050013728	103
ENSRNA050013691	119
ENSRNA050013694	119
ENSRNA050013688	119
ENSRNA050013701	119
ENSRNA050013685	119
ENSRNA050013681	119
ENSRNA050013714	121
ENSRNA050013679	119
ENSRNA050013705	119
ENSRNA050013725	119
ENSRNA050013716	119
ENSRNA050013683	119
ENSRNA050013697	119
ENSRNA050013715	119
ENSRNA050013711	118
ENSRNA050013689	119
ENSRNA050013710	119
ENSRNA050013707	119
ENSRNA050013735	98
ENSRNA050013713	119
ENSRNA050013724	119
ENSRNA050013706	119
ENSRNA050013708	119
ENSRNA050013699	119
ENSRNA050013731	114
ENSRNA050013712	119
ENSRNA050013704	119
ENSRNA050013717	119
ENSRNA050013718	119
ENSRNA050013700	119
ENSRNA050013734	83
ENSRNA050013703	119
ENSRNA050013698	119
ENSRNA050013686	119
ENSRNA050013693	119
ENSRNA050013692	119
ENSRNA050013730	121
ENSRNA050013687	119
ENSRNA050013723	113
ENSRNA050013709	119
