feature_id	SRR26553585	SRR26553586	SRR26553587	SRR26553588	SRR26553594	SRR26553593	SRR2545903	SRR2545902	SRR2545899	SRR2545898	SRR2545901	SRR2545900	SRR2545897	SRR2545896
GLYMA_19G004100	357.715	327.609	260.779	321.608	313	348	461.122	460.668	727.428	841.292	496.702	515.093	710.945	760.789
GLYMA_19G004200	560	363.206	261.947	326.148	474.096	566.001	536.112	543.745	585.824	624.564	689.248	610.033	675.455	657.213
GLYMA_19G004300	0	0	0	0	0	0	0	0	0	0	0	0	1.018	0
GLYMA_19G004400	0	0	1	0	0	0	6	19	17	6	21	22	13	21
GLYMA_19G004500	128.001	130.211	119.997	130.297	117.333	163.394	128.357	178.369	232.709	239.223	168.768	211.179	296.776	295.917
GLYMA_19G004600	218.016	272.449	233.042	214.528	191.18	208.931	215.637	228.334	204.947	276.6	229.138	257.298	296.114	298.076
GLYMA_19G004700	562.149	713.954	520.54	571.23	536.183	523.579	495	661.317	543	718.079	713.245	741	779.385	685
GLYMA_19G004800	0	0	0	0	0	0	0	0	0	0	0	0	0	0
GLYMA_19G004900	87	9	30	4	140	207	69.999	59.965	50.999	59	63	79	63.999	83
GLYMA_19G005000	302.006	197.047	123.082	161.289	298.139	381.686	237.943	296.94	471.013	547.717	315.693	281.718	656.899	587.446
GLYMA_19G005100	34	18.557	19.02	14	33.994	24	56	65	115	118	66	72.999	144	113
GLYMA_19G005200	2	1	13.001	9.001	0	4	34	65.999	58.999	51	52.001	89	84.011	68
GLYMA_19G005300	0	0	0	0	0	0	0	1	2	1	2	3	3	1
GLYMA_19G005400	0	2	3	0	0	0	10	17	23	15	7	24	30	22
GLYMA_19G005500	13	11	4	3	15	3	5	2	6	5	11	13.203	16	15
GLYMA_19G005600	52	53	31	22	56	36	23	32	25.43	27	31	38	37	46.992
GLYMA_19G005700	4	5	5	43	1	1	86.1	88.003	21.125	20.125	80.346	107.002	29.36	36.002
GLYMA_19G005800	48	112.078	109	86	39	70	120.998	170.998	174.853	161.018	189.479	243	197.842	187.002
GLYMA_19G005900	3567.301	7040.463	3775.477	2325.766	3141.967	2533.178	2	4	6	4	1	4	1	6
GLYMA_19G006000	1104.254	1583.458	1075.246	1053.552	1008.968	1068.42	1874.41	2230.502	1478.6	1435.797	2398.354	2436.431	1803.462	1538.042
GLYMA_19G006100	191.292	175.735	179.846	118	153	186.114	512.114	523.927	588.04	677.689	678.26	533.044	632.752	630.256
GLYMA_19G006200	0	1	0	0	0	0	175	507	449	429.782	256.007	328.049	569.011	357.587
GLYMA_19G006300	174	97.718	96	79.053	163.051	188.03	156.953	192.02	179.047	167.56	216.727	177.041	197.897	175.592
GLYMA_19G006400	3882.97	1293.774	1134.206	970.416	3455.33	4432.498	25475.978	23806.408	26562.883	26449.957	29940.881	22155.569	26227.845	25164.254
GLYMA_19G006500	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSRNA049760306	0	0	0	0	0	0	0	0	0	0	0	0	0	0
GLYMA_19G006600	14	18	16	6.011	23	17	12	26	20	29	25	28	17	23
GLYMA_19G006700	74	110.183	79	244.505	58.008	73.975	965.006	864.276	494.053	506.338	970.99	884.012	522.347	533.988
GLYMA_19G006800	0	0	0	1	0	0	14	8	11	17	8	14.001	12	15
GLYMA_19G006900	1553.922	831.432	614.445	358.465	1538.994	1411.684	4570.242	5256.706	1065.573	1103.149	6603.417	5236.954	1277.713	1293.095
GLYMA_19G007000	5.003	3	0	0	3	1	0	0	0	0	0	0	0	0
GLYMA_19G007100	5	1	1	0	5	6	0	0	0	0	0	0	0	0
GLYMA_19G007200	0	0	0	39.64	0	58.15	1765.756	1836.446	344.147	351.262	2113.868	1852.717	387.301	407.861
GLYMA_19G007300	1721.617	1793.402	1513.73	1765.976	1618.326	1616.567	1651.307	1930.823	1649.287	2230.408	2099.075	1945.738	2141.756	2102.964
GLYMA_19G007400	237.34	338.832	478.249	399.348	243.156	212.025	254.927	284.578	308.673	319.72	355.082	365.764	440.183	384.99
GLYMA_19G007500	8	8	10	4	3	14	0	2	7	0	3	0	7	3
GLYMA_19G007600	104	99	78	105.008	79	75	247	249	143	115.145	202	173	117	123
GLYMA_19G007700	20877.907	89440.289	45548.526	99642.05	12200.996	8707.835	24.997	20.999	13.094	30.626	63.015	14.599	20	33.811
GLYMA_19G007800	2413.21	2242.917	1487.713	2084.73	1613.505	1363.237	153.315	269.012	345.728	514.899	193.021	173.998	458.031	532.543
GLYMA_19G007900	155	182.664	162.305	164.27	107.002	186.001	182.999	211	185	252.063	249	238	267.915	247
GLYMA_19G008000	0	0	0	0	0	0	0	0	0	0	0	0	0	0
GLYMA_19G008100	37	565.116	799.55	321.166	42	18	4	6.547	6	5.343	9.308	10	19	17
GLYMA_19G008200	86	208.008	134.101	191	102.396	116.583	455.648	524.999	633.651	534.914	650.349	715.977	627.64	601.895
GLYMA_19G008300	0	0	0	0	0	0	1756.707	2163.865	3550.971	3158.57	1843.717	2042.508	4306.389	3179.741
GLYMA_19G008400	0	0	0	0	0	0	0	0	0	0	0	0	0	0
GLYMA_19G008500	23	65	51	67.651	46.001	63.558	105	107	106	41	219.006	217	355	123
GLYMA_19G008600	0	1	7	2	2	2	577	660.017	1340	1578.784	467	432	1817.907	1235
GLYMA_19G008700	115.967	58	47	20	165.178	280.41	24	64.983	17	7.731	85	90	520.09	36
GLYMA_19G008800	0	1	0	0	0	0	0	0	0	0	0	0	0	0
GLYMA_19G008900	16	33	31	39.995	14	40	52	48	51	49	51	67	58	62
GLYMA_19G009000	58.177	8	26	6	49	82.047	573.718	607.78	412.066	212.649	665.397	1249.507	642.371	612.381
GLYMA_19G009100	860.749	167	91	230.423	510.622	711.506	2611.291	2095.059	2198.431	2639.148	2919.372	2385.1	2179.658	2626.61
GLYMA_19G009200	590.973	897.877	665.915	1125.293	560.856	525.375	41	62	83	112.973	44	73	67	92.012
GLYMA_19G009300	146	131	117	102.55	130.595	151	227.005	210	240.435	231.01	246.675	234.01	226.17	282.225
GLYMA_19G009400	190.456	215.341	174.054	237.826	146	224.688	105.652	119.011	152.807	144.236	143.637	149.705	155.088	174.77
GLYMA_19G009500	371.12	408.563	521.373	282.713	355.28	367.544	164.51	288.276	261.167	332.832	228.347	217.457	310.031	338.095
ENSRNA050002958	0	0	0	0	0	0	0	0	0	0	0	0	0	0
GLYMA_19G009600	0	4	2	11	3	2	3	2	1	2	1	3	4	1
GLYMA_19G009700	627.472	917.93	986.13	1985.368	403.451	422.358	28.995	38.757	34.031	48.56	51.997	49.009	56.385	66.668
GLYMA_19G009800	0	0	0	0	0	0	0	0	0	0	0	0	0	0
GLYMA_19G009900	54	2	1	0	61	63	0	0	0	0	0	0	0	0
GLYMA_19G010000	0	0	0	0	0	0	0	0	0	0	0	0	0	0
GLYMA_19G010100	1530.913	1298.224	1047.419	1058.116	1572.053	1529.808	3176.871	3799.61	8749.027	10290.654	2615.745	2365.478	9464.767	8777.923
GLYMA_19G010200	443.993	374.695	256.161	213.002	395.503	425.962	289.575	392.761	374.886	409.873	394.6	439.763	492.08	439.679
GLYMA_19G010300	209	176.65	124	144.267	188.767	229.092	253.003	253.001	266.981	351.994	244.983	267.994	319.001	325.002
GLYMA_19G010400	0	0	0	0	0	0	4	2	36	35	0	2	27	32
GLYMA_19G010500	137	117.077	88	102	134	143	207	223	238	224.247	257.999	212	256	271
GLYMA_19G010600	182	183.09	126.783	108	149.114	168.101	76	76	89	97	101	90	119	114
GLYMA_19G010700	0	0	0	0	0	0	0	0	0	0	0	0	0	0
GLYMA_19G010800	12	1	5	3	23	36	50.414	72.994	115.29	120.274	60.899	73.885	138.456	105.122
GLYMA_19G010900	5326.011	1765.819	968.021	847.208	4320.677	4474.037	1072.657	1365.521	1483.165	1989.424	1341.813	1221.7	1701.489	1541.088
GLYMA_19G011000	40	34	52	61.046	34	29	43	69	60	48	62	67	73	69
GLYMA_19G011100	3	0	3	0	0	1	5	2	5	5	2	6	5	3
GLYMA_19G011200	249	326.774	259.854	216.26	202.002	291.818	192	225.996	341.006	355	229	213	320.004	397.004
GLYMA_19G011300	19	40	44	25	22	10	11	24	15	13	16	36	14	12
GLYMA_19G011400	28237.824	5735.745	692.276	1231.259	31485.132	28084.197	46	27	28	27	36	32	28	19
GLYMA_19G011500	46.32	28	25	64	61	66	779	868	760	637.279	954	909	1046.784	786
GLYMA_19G011600	229	208	143.163	123.006	195.576	228.068	862.673	679.651	703.258	663.135	1191.697	863.212	824.66	745.086
GLYMA_19G011700	4	4	9.003	6	3	2	3449.734	4435.215	5888.296	5521.873	3542.613	4502.549	6558.353	5970.175
GLYMA_19G011800	184	232	150	168.014	149	113.99	1	1	0	0	1	3	0	0
GLYMA_19G011900	128.567	126.993	100.8	108.408	148.232	154.981	167.168	157.951	215.327	231.91	189.263	155.196	199.867	230.036
GLYMA_19G012000	393.432	524.006	477.512	344.304	349.018	394.561	440.832	477.048	562.881	555.089	448.738	463.804	659.134	609.213
GLYMA_19G012100	14	8	2	3	17	14.017	0	1	0	0	0	0	0	0
GLYMA_19G012200	0	4	0	0	0	2	0	0	0	1	0	0	2	0
GLYMA_19G012300	3197.68	3657.522	2425.946	2196.449	2740.575	3012.641	2819.46	3155.788	3672.435	4569.793	3438.72	3045.941	4401.394	4446.607
GLYMA_19G012400	59	190.006	112	91.005	56	128	44	57	78	117	36.139	46	96	88
GLYMA_19G012500	142	110	70	125	122	161.129	104	96	105	95	126	121	110	101
GLYMA_19G012600	0	0	0	0	0	0	0	0	0	0	0	0	0	0
GLYMA_19G012700	56	131.778	189.814	169.914	72	81	345.928	425.402	144.307	104.668	358.047	442.271	148.65	135.258
GLYMA_19G012800	0	0	0	0	0	0	3	4	8	8	1	4	2	1
GLYMA_19G012900	668.466	1338.526	1478.307	2212.823	676.032	699.873	51.237	61.003	58.685	60.108	67.002	71.996	44.208	53.001
GLYMA_19G013000	0	93.001	148.041	39	0	0	91	168.864	200	170.11	184.764	206	222	269
GLYMA_19G013100	0	0	0	0	0	0	0	0	0	0	0	0	0	0
GLYMA_19G013200	176	380.037	197.01	502.384	251.254	248.367	596	654	501	512.615	620.068	614	665	594
GLYMA_19G013300	0	0	0	0	0	0	0	0	0	0	0	0	0	0
GLYMA_19G013400	50.005	145.003	181.38	112	52	75.002	85	80	101	78	117	91	102	87
GLYMA_19G013500	41	151.004	145.579	96.954	37.011	34	74	87	65	65	114	100.124	67	76
GLYMA_19G013600	0	0	0	0	0	0	0	0	0	0	0	0	0	0
GLYMA_19G013700	7	2	0	3	4	12	15	21	26	37	19	17	31.999	29
GLYMA_19G013800	629.407	583.143	436.667	1046.734	465.652	390.557	163.005	140	117.862	133	218	204.999	135	168
GLYMA_19G013900	0	0	0	0	0	0	0	0	0	0	0	0	0	0
GLYMA_19G014000	544.266	849.676	676.938	606.426	463.221	520.933	72	84	90	104	102	109	116	104
GLYMA_19G014100	805.571	778.168	534.555	535.034	607.405	783.321	311	389	331	382	399	396.309	367	363
GLYMA_19G014200	35	28	50	23	20	23.001	0	0	0	0	0	0	0	0
GLYMA_19G014300	0	0	0	0	0	0	0	0	0	0	0	0	0	0
GLYMA_19G014400	25	24	140	480.806	8.002	7	0	0	0	0	0	0	0	0
GLYMA_19G014500	1	9	10	50	0	0	0	0	0	0	0	0	0	0
GLYMA_19G014600	0	1	1	0	0	1	122.973	209.145	57.998	41	139.248	159.393	71.999	93.005
GLYMA_19G014700	0	0	0	0	0	1	39	41	43	25	57	49	67	57
GLYMA_19G014800	227.711	165.539	375.865	419.502	161.591	163.116	362.342	338.287	138.61	148.405	497.433	396.283	212.854	203.663
GLYMA_19G014900	0	0	0	0	0	0	0	0	0	0	0	0	0	0
GLYMA_19G015000	2	1	0	0	6	6	3	8	4	3	9	8	10	19
GLYMA_19G015100	0	0	0	0	0	0	0	0	0	0	0	0	0	0
GLYMA_19G015200	3.316	0	0	0	0	0	9.658	11.713	8.39	6.595	15.568	12.717	10.147	6.336
GLYMA_19G015300	121.973	61.461	82.705	45.59	135.409	99.385	0	0	0	0	0	0	0	0
GLYMA_19G015400	0	1	0	0	0	0	1	3	0	1	1	3	2	0
GLYMA_19G015500	1405.467	792.718	1070.039	737.955	1113.197	1019.125	524	413	388.998	391	594	515	514	499
GLYMA_19G015600	0	0	0	0	0	0	0	0	0	0	0	0	0	0
GLYMA_19G015700	0	0	0	0	0	0	0	0	0	0	0	0	0	0
GLYMA_19G015800	342.138	165	113	184.034	339.028	294	247.178	359.241	461.896	509.974	316.062	303.742	614.796	549.864
GLYMA_19G015900	523.244	511.5	460.615	588.084	511.766	515.456	320	357.618	470.138	497.901	377.555	430.158	569.171	512.184
GLYMA_19G016000	962.206	659.311	354.091	753.475	850.452	1001.836	255	212	257	347.997	253	229	275.002	293
GLYMA_19G016100	2	6	2	14	3	3	1181.998	1243	236	68	1522.998	1177	144	162.999
GLYMA_19G016200	134.003	410.862	246.774	101	149.739	103	5	3	0	4	4	6	3	9
GLYMA_19G016300	1493.383	1221.057	940.778	840.928	1204.589	1334.385	1200.508	1434.297	1161.677	1282.938	1627.984	1466.269	1499.661	1392.456
GLYMA_19G016400	75	154	283.56	60	81	101	647	830	1586.066	2647	721	583	2011	1489.197
GLYMA_19G016500	0	0	0	0	0	0	0	2.041	0	0	0	0	0	0
GLYMA_19G016600	0	0	2	0	1	2	1009	1500	1189.999	1500.041	955	864	1318.999	1067
GLYMA_19G016700	0	0	0	0	0	2	53	48.001	74	100	44	36	107	91
GLYMA_19G016800	172.804	147.03	180	148.993	173.998	200.502	11	16	7	7	16	14	6	8.552
GLYMA_19G016900	0	0	0	0	0	0	0	0	0	0	0	0	0	0
GLYMA_19G017000	4	8	45.115	7	2	2	3	4	17	7	3	6	8	23
GLYMA_19G017100	14	41.191	21	9.008	8.002	24	14	22	25	20	18	27	35	19
GLYMA_19G017200	290.256	1204.371	719.737	615.441	201	178.102	53	65	73	60	69	94	76	76
GLYMA_19G017300	1741.729	1895.405	1587.382	1544.601	1542.377	1721.3	1710.453	1636.007	1798.858	1997.04	1828.763	1647.943	1897.036	2064.078
GLYMA_19G017400	4	0	0	0	1	2	6	6	16	9	13	13	19	21
GLYMA_19G017500	28	20	16	7	18	30	5.008	3	5.011	5	7	4	6	7
GLYMA_19G017600	49	43	13	12	47	73	37	54	101	89	48	48	144	106
GLYMA_19G017700	395	196.053	206.167	206	322.994	326.038	501.622	549.85	286.975	346.414	621.996	616.339	321.003	340.005
GLYMA_19G017800	0	0	0	0	0	0	0	0	0	0	0	0	0	0
GLYMA_19G017900	0	0	0	0	0	0	0	0	0	0	0	1	0	0
GLYMA_19G018000	60	18	12	19	38	43.043	49.247	53.992	46	48.001	74.045	52.183	56.432	58.99
GLYMA_19G018100	155.885	298.416	233.596	306.543	127.347	182.503	166.001	242.449	217	218.96	234.654	224.373	239.478	198.399
ENSRNA050002962	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSRNA050002947	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSRNA050002936	0	0	0	0	0	0	2	1	1	1	1	0	2	3
GLYMA_19G018200	6	14	17	12	2	16	16	10.001	24	32	14	13	39	32
ENSRNA050002948	0	0	0	0	0	0	0	0	0	0	0	0	0	0
GLYMA_19G018300	1	0	2.158	5.315	0	0	105.225	58.934	46.654	44.955	81.826	88.317	32.87	52.212
GLYMA_19G018400	79	113	99.661	82.884	76.069	75	171	150	162	153	235	167	140	133
GLYMA_19G018500	0	0	1.999	0	0	3	1	0	0	0	0	0	0	0
GLYMA_19G018600	442.766	794.232	421.011	1825.083	688.746	1405.084	2126.892	2319.823	589	541.487	2390.018	2249.987	651	735
GLYMA_19G018700	68	39	44	65.058	98	136.637	351	427	109	119	455	406	102	85
GLYMA_19G018800	141.999	141.645	103	304.603	102.749	141.88	336.401	363.649	568.467	720.432	386.25	403.396	567.992	636.789
GLYMA_19G018900	0	0	0	0	0	0	0	0	0	0	0	0	0	0
GLYMA_19G019000	32	107	101	70.343	22	29	53	43	40	42	59	68	43	53
GLYMA_19G019100	30.994	45.996	23.993	93.011	29	21.293	138.809	107.312	96.346	106.814	270.451	172.882	118.916	127.843
GLYMA_19G019200	712.316	105.284	34.352	24	464.264	934.6	299.573	355.154	368.027	399.395	432.411	381.115	436.03	424.654
GLYMA_19G019300	308.634	213.122	201.516	187.033	285.179	296.356	245.647	315.112	289.178	296.928	320.062	311.777	396.59	354.122
GLYMA_19G019400	123.978	77.785	67.308	48.831	70.039	71.375	28.693	50.196	17.694	26.338	56.725	49.557	50.413	51.544
GLYMA_19G019500	3	9	11.005	23	13	3	2	5	13	2	3	5	6	12
GLYMA_19G019600	210.998	395.608	267.429	312.968	169.316	163.291	7	6.14	14.232	14.418	7.158	8.369	15.18	8.06
GLYMA_19G019700	1	7.027	13.601	1	3.318	0	0	0	2	0	0	0	1	1
GLYMA_19G019800	6	24.973	21.399	13	17.682	5	0	1	0	0	0	0	0	0
GLYMA_19G019900	179	144.232	131.123	208.055	151	169	315	274	261.998	269.999	407	400	293	289
GLYMA_19G020000	650.999	461.01	398.759	1568.131	580.809	634.908	3756.385	2981.772	2987.214	3329.864	3660.281	2743.705	2987.206	3014.266
GLYMA_19G020100	420.757	626.339	417	661.804	394.212	549	629	685	805	786	732	818	919.999	861.359
GLYMA_19G020200	0	0	0	0	0	0	0	0	0	0	0	0	0	0
GLYMA_19G020300	553.735	420.824	351.945	401.73	403.898	615	464	468	799	875	470.005	485	904.74	803.003
GLYMA_19G020400	597.405	411.155	335.463	290.01	455.329	598.207	218.3	167.339	276	272.12	258.222	184.998	273.393	301.82
GLYMA_19G020500	74	89	42.06	97.044	88.005	83	465.013	303.998	399.658	479.476	465.013	424.668	421.015	305.595
GLYMA_19G020600	0	0	3	1	0	2	467	483	919	1114.289	616	475	1006.373	944
GLYMA_19G020700	13	3	18	38	26	16	151.328	180.93	102.932	132.556	228.908	214	115.06	163.267
GLYMA_19G020800	221	438.533	314.688	305.233	197.001	180.403	44	51	49	78	67	59	54	51
GLYMA_19G020900	0	0	0	0	0	0	0	0	1	0	0	0	0	0
GLYMA_19G021000	0	0	0	0	0	0	0	0	0	0	0	0	0	0
GLYMA_19G021100	61	27	85	5	95	179.129	148	183	261	261.643	178	167.583	265	217.213
GLYMA_19G021200	0	0	0	0	0	0	0	0	0	0	0	0	0	0
GLYMA_19G021300	47	38	67.282	52.208	53	62	555.038	574	98	87	686	693	96	91
GLYMA_19G021400	38	108.188	285.152	158.383	29	41.154	36	29	20	32	31	31	27	63
GLYMA_19G021500	662.127	963.949	1152.797	1008.383	516.747	638.877	500.554	713.378	722.763	756.249	714.458	804.971	802.709	913.435
GLYMA_19G021600	1085.184	961.882	802.78	928.957	998.922	1079.914	688.369	888.732	967.52	1074.149	900.192	852.059	1103.87	1116.23
GLYMA_19G021700	220.689	210	103.87	106	220	215.237	219	268	202.001	261	258	300.099	363	314
GLYMA_19G021800	429.004	377.046	257.846	193.107	361.559	370.461	192	174	178	218.013	243	221	241	214
GLYMA_19G021900	0	1	0	1	0	0	4	6.669	1.037	8.001	4	5	2.209	2
GLYMA_19G022000	11	16	14	55	20	33	267	299.293	187.004	258	327	299	253	192
GLYMA_19G022100	224	180.222	233	318.003	257	288.735	19	19	16	14	34	20	13	8
GLYMA_19G022200	0	0	0	1	0	0	95	60	51	57	189.995	136	104	81
GLYMA_19G022300	0	0	0	0	0	0	0	0	0	0	2	0	0	0
GLYMA_19G022400	0	0	0	0	0	0	0	0	0	0	0	0	0	0
GLYMA_19G022500	214.404	268	497.03	118.697	153.211	190.139	69	91	108	120	94	124	151	154
GLYMA_19G022600	0	0	0	0	0	0	0	0	0	0	0	0	0	0
GLYMA_19G022700	46.016	88.256	84	55.042	77	75	45	57	30	29	64	73	49	47
GLYMA_19G022800	23	21.5	57	79.053	19.064	20.482	154.991	224.151	264.531	231.876	221.143	320.873	279.44	305.385
GLYMA_19G022900	1778.862	2868.342	1578.14	1524.633	1503.144	1265.9	290.999	329.002	393.001	508.105	347	333.002	435.328	458.003
GLYMA_19G023000	363.452	283.421	216.399	267.785	312.772	395.943	182.004	211.004	197.563	151.001	174.005	208.001	184.005	195.003
GLYMA_19G023100	0	0	0	0	0	0	0	0	0	0	0	0	0	0
GLYMA_19G023200	2066.685	121.014	53	86.108	1524.742	1488.849	46	51	56	81	37	57	43	56
GLYMA_19G023300	47.411	18.199	20.229	30.001	35.175	54.53	87.553	101.607	89.963	107.755	68.808	82.991	107.141	101.399
GLYMA_19G023400	0	0	0	0	0	0	0	0	2.044	0	3.568	0	0	0
GLYMA_19G023500	0	0	0	0	0	0	0	0	0	0	0	0	0	0
GLYMA_19G023600	0	0	0	0	0	0	0	0	0	0	0	0	0	0
GLYMA_19G023700	0	0	0	0	0	0	0	0	0	0	0.975	0	0	0
GLYMA_19G023800	2	0	0	0	0	1	0	0	0	0	0	0	0	0
GLYMA_19G023900	59	1	3	0	58	31	0	0	0	0	0	0	0	0
GLYMA_19G024000	450.421	295.086	183.445	171.401	422	445.712	393	390	373.189	436	427	417	434	444.397
GLYMA_19G024100	0	5	7	1	0	0	0	0	0	0	0	0	0	0
GLYMA_19G024200	2	835.257	2191.706	1386.01	4	11	0	1	1	0	1	0	0	0
GLYMA_19G024300	0	0	0	0	0	0	0	0	0	0	0	0	0	0
GLYMA_19G024400	3485.613	2718.115	1979.248	1499.009	2858.822	3349.718	1510.898	1474.503	1935.864	2153.536	1720.504	1673.529	2085.643	2255.396
GLYMA_19G024500	8	0	7	1	6	6	4	4	3	3	13	12	3	2
GLYMA_19G024600	0	0	0	0	0	0	0	0	0	0	0	0	1.044	0
GLYMA_19G024700	140	182.386	316.612	72.179	106.002	119	0	0	1	0	0	0	0	0
GLYMA_19G024800	0	0	0	0	0	0	0	0	0	0	0	0	0	0
GLYMA_19G024900	0	0	0	0	0	0	0	0	0	0	0	0	0	0
GLYMA_19G025000	0	0	2	0	0	0	0	0	0	0	0	0	0	0
GLYMA_19G025100	1	73	95.014	104	0	9	195	202	264	338	220	199	287.007	269
GLYMA_19G025200	754.563	128	36.314	180.085	726.975	885.274	133	109	167	282	155	124	252	286
GLYMA_19G025300	65.001	148.999	166.973	147.692	45.785	61.637	100.138	137.683	108.769	102.804	125.218	136.451	134.541	141.928
GLYMA_19G025400	3773.396	3016.638	1835.675	1663.918	4065.06	5090.307	4614.997	4249	4142.439	4177.221	4048.007	4010.868	3876.787	3969.816
ENSRNA049760341	0	0	0	0	0	0	0	0	0	0	0	0	0	0
GLYMA_19G025500	2	1	3	0	6	1	1	0	2	1	1	1	0	1
GLYMA_19G025600	14	12	13	6	8	2	5	12	14	17	15	15	14	24
GLYMA_19G025700	58	68.052	50	26	33.056	84	16.002	23	19	22	34	27	24	19
GLYMA_19G025800	410.995	359.225	312.052	280.808	432.069	557.482	534.828	512.923	628.726	587	510.425	552.453	561.751	627.829
GLYMA_19G025900	372.062	258.599	191.081	156	384.066	386.125	79	139	109	89	114	160	129	140
GLYMA_19G026000	8	1	3.065	5	4	4	0	7	2	2	2	1	5	3
GLYMA_19G026100	3.046	0	1	0	3	2	4.056	2.036	2.017	0	5.157	1.908	0	1.028
GLYMA_19G026200	0	0	0	0	0	0	0	0	0	0	0	0	0	0
GLYMA_19G026300	240.004	200.989	218.833	132.517	155.174	230.983	581.268	528.455	552.427	697.233	658.508	585.017	596.408	648.228
GLYMA_19G026400	8.161	21.998	6.628	18.673	10.263	15.025	2.324	4.471	7.112	6.797	8.88	4.778	12.016	10.961
GLYMA_19G026500	0	0	0	0	0	0	0	0	0	0	0	0	0	0
GLYMA_19G026600	148.003	132.001	111.001	65.999	138.001	158.01	2	0	0	0	1	1	0	0
GLYMA_19G026700	0	0	0	0	0	0	0	0	0	0	0	0	0	0
GLYMA_19G026800	228	340.216	250.861	225.66	185	210.583	9.204	4	9.187	5.043	9.522	8.065	2	12.204
GLYMA_19G026900	7	2	3	5	4	3	2	1	1	2	2	1	1	3
GLYMA_19G027000	0	0	0	0	0	0	2	0	0	0	2	0	3	0
GLYMA_19G027100	318.003	439.479	330.858	643.992	338.491	457.435	328.953	459.075	535.601	518.986	378.665	523.6	709.836	600.92
GLYMA_19G027200	1273.816	1080.114	758.616	720.503	1201.186	1357.827	1153.999	1414	1069	1210.894	1587.716	1315.379	1362.142	1208.552
GLYMA_19G027300	207.29	141.888	85.257	104.055	161.077	200.532	169.976	177.918	219.348	221.206	173.358	164.564	272.127	222.641
GLYMA_19G027400	3188.849	2726.67	1395.35	2393.777	2357.677	2999.362	7	22	45.754	84.731	11	18	46.699	92.014
GLYMA_19G027500	22	33	22.014	18.144	29	43	61.002	70.13	45	51.224	71.002	41.984	65	67.22
GLYMA_19G027600	607.062	679.912	539.87	517.97	611.896	805.405	723	766.994	935.001	970.38	896	854.996	998.983	1119
GLYMA_19G027700	67.997	195.608	109.94	115.724	85.002	99.998	150.998	164.002	244.019	210.009	158.997	177.993	293.942	262.654
GLYMA_19G027800	80	143.003	100	67	46	74.602	29	27.999	31.992	29.995	39.001	35.993	34.001	45.963
GLYMA_19G027900	850.634	569.138	404.05	426.253	666.594	660.202	204.76	199.637	233.649	306.956	255.758	227.038	257.886	289.381
GLYMA_19G028000	4	4	5	3	0	2	9	15	20	29	15	18	25	29
GLYMA_19G028100	162	308.974	327.929	314.167	146.887	196.001	642.796	683.997	358.996	361.555	792.036	842.997	440.042	367.546
GLYMA_19G028200	314.127	213.723	135.557	192.585	473.301	452	1227	1014.596	1080	1130	1113.004	846	936	1051.675
GLYMA_19G028300	0	0	0	0	0	0	0	0	0	0	0	0	0	0
GLYMA_19G028400	7970.892	3598.543	2735.774	2810.166	10391.733	9802.117	790.453	947.409	832.992	1146.669	1002.349	1065.975	955.55	983.353
GLYMA_19G028500	62	321.11	316.479	375	75	69.013	644.238	854.231	750.094	605.279	712.769	858.367	819.515	699.542
GLYMA_19G028600	19	16	10	11	35	21	49.999	52.604	50	53.33	37	55.599	48.997	54.601
GLYMA_19G028700	743.465	1070.986	1021.099	995.505	719.707	864.396	2246	2366	2376.673	2580	2427.992	2658.346	2832.98	2552
GLYMA_19G028800	425.926	563.779	675.085	312.479	421.214	391.222	123.615	188.995	208.194	186.591	186.951	254.002	257.613	235.57
GLYMA_19G028900	0	0	0	0	0	0	0	0	0	0	0	0	0	0
GLYMA_19G029000	573.421	376.681	314.626	307.222	459.332	467.405	533.003	482.907	465.974	557.113	570.532	486.954	517.236	573.296
GLYMA_19G029100	327.012	296.051	231.99	175.285	289.001	279.119	59.108	144.269	73.998	98.154	166.266	155.001	140.991	124.001
GLYMA_19G029200	0	53	153.634	31	1	2	2	13	18	14	7	8	12	12
GLYMA_19G029300	0	0	0	9	2	5	129	167	264	233	90	127	208	190.102
GLYMA_19G029400	143.431	121.143	127.957	106.258	153.489	221.024	383.086	346.61	400.471	346.026	470.278	477.896	441.848	388.569
GLYMA_19G029500	416	256	280.468	443.933	365.496	343.444	321.936	377	463	472	358	330	481.462	503
GLYMA_19G029600	0	0	0	0	0	0	0	0	0	0	0	0	0	1
GLYMA_19G029700	24	17	10	12	15	51	0	0	0	0	0	0	0	0
GLYMA_19G029800	64	31	28.061	22	47	66	7	18	16	16	19	13	23	25
ENSRNA050002956	0	0	0	0	0	0	0	0	0	0	0	0	0	0
GLYMA_19G029900	0	0	0	0	0	0	0	0	0	0	0	0	0	0
GLYMA_19G030000	57.129	51	38	52	60	75	188	211	243	221	206.999	191	272.189	317.006
ENSRNA050002952	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSRNA050002938	0	0	0	0	0	0	0	0	0	0	0	0	0	0
GLYMA_19G030100	0	1	5	1	1	3	64	74	86	63	80	119	73	80
GLYMA_19G030200	295	650.065	422.81	535.753	253.223	288.661	3	2	5	7	3	5	2	10
