feature_id	SRR26553585	SRR26553586	SRR26553587	SRR26553588	SRR26553594	SRR26553593	SRR2545903	SRR2545902	SRR2545899	SRR2545898	SRR2545901	SRR2545900	SRR2545897	SRR2545896
GLYMA_10G175200	626.704	618.657	632.863	633.903	641.057	653.632	740.187	733.874	733.337	737.579	727.156	737.076	734.305	740.224
GLYMA_10G175300	2409.73834672392	2393.99082534861	2352.56451264069	2358.5843951593	2476.17030568412	2485.79597448277	2558.21933688384	2567.14801447692	2548.65331789131	2580.47026370988	2476.76878979812	2519.6655356025	2547.92151910026	2520.06447637344
GLYMA_10G175400	6834.45053682683	3629.64944076152	18305.305	18425.936	7556.67163345775	19026.544	8972.98582807752	17266.585	15328.3292314773	17640.511	16421.574	17753.847	17798.322	16363.2297182363
GLYMA_10G175500	177	174	179	185	180	189	249.932	243.373	242.365	251.789	242.341	250.491	243.746	247.987
GLYMA_10G175600	727.149	722.157	723.826	728.805	733.51	762.903	863.943	793.092463894981	836.369	873.122	826.925	881.326	793.092463894981	868.859
ENSRNA049760951	49.3571428571429	49.3571428571429	49.3571428571429	49.3571428571429	49.3571428571429	49.3571428571429	49.3571428571429	49.3571428571429	49.3571428571429	49.3571428571429	49.3571428571429	49.3571428571429	49.3571428571429	49.3571428571429
GLYMA_10G175700	459.868606750749	459.868606750749	459.868606750749	459.868606750749	459.868606750749	459.868606750749	462.028	466.05	449.535	457.571	436.298	468.413	464.878	475.331
GLYMA_10G175800	969.168	996.685	984.411	986.928	987.174	1004.881	1031.372	1023.179	1006.837	1045.889	969.452	1049.242	1054.498	1064.908
GLYMA_10G175900	2206.22354666447	2219.81092043221	2229.00804479642	2236.61600043676	2246.32649941651	2273.44750822977	2331.16430353474	2283.53661729073	2290.94074128924	2367.50114663514	2241.79270818427	2333.43399516829	2320.0725625071	2335.0679124522
GLYMA_10G176000	37	39	63.8828843133796	46.328	42	49.324	80.182	78.458	78.947	87.465	79.372	87.145	83.879	84.554
GLYMA_10G176100	1178.6303977544	1308.01043579518	1306.93588667816	1325.452549915	1281.354470798	1272.39715644977	1559.68	1311.96851357792	1076.77595957244	917.65668445631	1518.02299776901	1540.37278613891	1188.3581256959	1104.76591719206
GLYMA_10G176200	2613.97856562135	2501.10172704574	2519.74069066307	2442.73073372434	2657.45574729682	2611.11178251129	2281.77373726223	2344.13363098122	2429.84524584777	2532.23602956122	2310.11164089583	2437.04729267391	2580.98434837091	2482.86352547047
GLYMA_10G176300	293	298	292	293.487717860896	291	293.487717860896	293.487717860896	293.487717860896	293.487717860896	293.487717860896	293.487717860896	293.487717860896	293.487717860896	293.487717860896
GLYMA_10G176400	715.628	710.73	705.242	702.641	720.181	731.741	735.127462557113	765.693	735.127462557113	751.969	735.365	774.373	735.127462557113	778.07
GLYMA_10G176500	865.913239155626	865.913239155626	865.913239155626	865.913239155626	751.875	865.913239155626	882.157	883.302	879.374	878.544	865.09	878.53	886.658	897.341
GLYMA_10G176600	934.357142857143	934.357142857143	934.357142857143	934.357142857143	934.357142857143	934.357142857143	934.357142857143	934.357142857143	934.357142857143	934.357142857143	934.357142857143	934.357142857143	934.357142857143	934.357142857143
GLYMA_10G176700	756.644930208028	756.644930208028	756.644930208028	756.644930208028	756.644930208028	756.644930208028	750.345	760.731	750.878	755.629	733.653	763.931	765.638	773.034
GLYMA_10G176800	488.434	489.001	504.596	510.687	503.92	515.622	624.734	619.535	605.748	616.406	599.287	620.727	614.161	625.29
GLYMA_10G176900	468.215	449.886	450.65	444.871	470.998	486.981	563.902	544.828	546.658	504.771850275325	546.835	562.855	546.459	504.771850275325
GLYMA_10G177000	410.048	399.697	412.38	411.689	423.34	429.955	559.681	570.613	554.635	543.673	551.864	557.209	559.117	567.259
GLYMA_10G177100	1565.457	1565.457	1565.457	1565.457	1565.457	1565.457	1565.457	1565.457	1565.457	1565.457	1565.457	1565.457	1565.457	1565.457
GLYMA_10G177200	948.606	909.854	893.068	885.34	952.408	984.862	1035.576	1009.27	998.838	1025.367	982.875	1045.598	1031.845	1034.544
GLYMA_10G177300	1645.365	1614.327	1643.829	1639.852	1678.364	1700.213	1859.34	1823.269	1822.312	1857.045	1821.521	1837.326	1807.686	1829.552
GLYMA_10G177400	500.345684944477	395.471	405.173	500.345684944477	500.345684944477	500.345684944477	538.031	522.768	528.467	538.914	534.276	532.601	516.15	521.614
GLYMA_10G177500	796.207	804.807	833.694	833.213	833.56	836.706	451.49624271905	580.772579246042	396.495477935156	543.922377732898	1039.817	1078.068	591.561405248614	513.255871871694
GLYMA_10G177600	2280.348	2309.139	2249.727	2277.969	2265.386	2338.981	2301.026	2270.461	2243.107	2352.662	2176.325	2392.759	2366.335	2351.301
GLYMA_10G177700	381.652858911825	381.652858911825	381.652858911825	381.652858911825	381.652858911825	381.652858911825	385.036	381.652858911825	372.018	374.583	381.652858911825	378.824	383.895	396.048
GLYMA_10G177800	293	298	291	286	291	281	282.851	288.372	282.692	280.492	279.146	283.103	284.697	290.299
GLYMA_10G177900	1309.987	1345.059	1338.589	1345.981	1353.169	1373.241	1357.799	1368.069	1319.728	1366.205	1260.717	1417.714	1429.34	1437.011
GLYMA_10G178000	2248.42	2331.63	2289.389	2336.927	2259.388	2325.145	2151.307	2157.173	2071.808	2164.766	1969.516	2238.159	2244.949	2251.465
GLYMA_10G178100	1897.615	1901.838	1936.622	1932.836	1945.087	1978.169	2214.009	2190.342	2177.848	2238.297	2129.463	2214.792	2204.075	2241.077
GLYMA_10G178200	2067.348	2064.326	2079.814	2083.528	2108.919	2132.849	2195.449	2173.314	2155.473	2187.095	2125.51	2191.509	2179.662	2202.44
GLYMA_10G178300	5676.025	5906.008	5727.896	5765.47	5607.595	5764.994	4941.306	5018.056	4905.345	5148.585	4530.922	5297.03	5413.79	5305.498
GLYMA_10G178400	688.204	683.749	707.476	698.467	717.683	725.579	888.639	926.052	887.291	869.698	871.271	903.188	912.962	923.728
GLYMA_10G178500	614.138	624.193	641.599	645.504	632.416	640.471	745.892	741.526	733.605	745.206	726.203	742.175	738.132	749.602
GLYMA_10G178600	720.128	770.80456464274	770.80456464274	770.80456464274	770.80456464274	770.80456464274	705.51395637048	801.003652680999	796.914846491347	802.021667085959	747.081631473556	697.644808106356	866.624	817.556058467041
GLYMA_10G178700	540.631	524.943	534.16	530.98	555.945	569.256	645.947	640.762	647.031	653.644	635.451	644.354	648.399	654.378
GLYMA_10G178800	134	171.458738220388	136	142	171.458738220388	145	191.76	186.54	188.99	196.617	187.529	192.655	187.476	191.087
