feature_id	SRR14935704
SORBI_3001G042301	0
SORBI_3001G042400	10
SORBI_3001G042500	42
SORBI_3001G042600	0
SORBI_3001G042700	1
SORBI_3001G042800	27
ENSRNA049469080	0
SORBI_3001G042901	1
SORBI_3001G043000	24
SORBI_3001G043100	468
SORBI_3001G043200	17
SORBI_3001G043300	0
SORBI_3001G043400	481
SORBI_3001G043500	15
SORBI_3001G043601	77.221
ENSRNA049468921	0
SORBI_3001G043700	63
SORBI_3001G043800	567
SORBI_3001G043900	124
SORBI_3001G044000	18
SORBI_3001G044100	0
SORBI_3001G044200	2
SORBI_3001G044300	8
SORBI_3001G044400	18
SORBI_3001G044500	125
SORBI_3001G044600	260
SORBI_3001G044700	0
SORBI_3001G044800	3660.031
SORBI_3001G044900	91.758
SORBI_3001G045000	1668
SORBI_3001G045100	0
SORBI_3001G045300	0
SORBI_3001G045400	0
SORBI_3001G045500	0
SORBI_3001G045600	2346.81
SORBI_3001G045700	2967.893
SORBI_3001G045800	0
SORBI_3001G045900	0
SORBI_3001G046000	288.984
SORBI_3001G046100	598.8
SORBI_3001G046200	199
SORBI_3001G046300	944.2
SORBI_3001G046400	0
SORBI_3001G046500	19
SORBI_3001G046600	0
SORBI_3001G046700	2
SORBI_3001G046800	0
SORBI_3001G046900	393
SORBI_3001G047000	463.001
SORBI_3001G047100	348.92
SORBI_3001G047200	54
SORBI_3001G047400	519.986
SORBI_3001G047500	0
SORBI_3001G047600	530
SORBI_3001G047700	36
SORBI_3001G047800	648
SORBI_3001G047900	20
SORBI_3001G048000	49
SORBI_3001G048100	1072
SORBI_3001G048200	265
SORBI_3001G048300	1
SORBI_3001G048400	66
SORBI_3001G048500	0
SORBI_3001G048600	0
SORBI_3001G048700	488
SORBI_3001G048766	21
SORBI_3001G048832	567
SORBI_3001G048900	276.001
SORBI_3001G049000	1
SORBI_3001G049200	807
SORBI_3001G049300	871
SORBI_3001G049400	606
SORBI_3001G049500	924.444
SORBI_3001G049600	312
SORBI_3001G049700	1
SORBI_3001G049800	579.008
SORBI_3001G049900	9
SORBI_3001G050000	0
SORBI_3001G050100	44
SORBI_3001G050200	422.054
SORBI_3001G050300	1
SORBI_3001G050400	27
SORBI_3001G050500	105
SORBI_3001G050600	820.818
SORBI_3001G050650	0
SORBI_3001G050700	363.617
SORBI_3001G050800	780
SORBI_3001G050900	22
SORBI_3001G051100	0
SORBI_3001G051200	1395.686
SORBI_3001G051300	125.001
SORBI_3001G051400	375
SORBI_3001G051500	722.887
SORBI_3001G051600	6886.333
SORBI_3001G051700	333
SORBI_3001G051800	369.124
SORBI_3001G052000	10671.023
SORBI_3001G052100	32.025
SORBI_3001G052200	43
SORBI_3001G052300	973.931
SORBI_3001G052350	0
SORBI_3001G052400	579
SORBI_3001G052500	0
SORBI_3001G052600	387
SORBI_3001G052700	1137.161
SORBI_3001G052800	25.664
SORBI_3001G052900	525
SORBI_3001G053000	45
SORBI_3001G053100	532.637
SORBI_3001G053200	631.402
SORBI_3001G053350	108.902
SORBI_3001G053500	0
SORBI_3001G053601	0
SORBI_3001G053700	2.098
SORBI_3001G053800	588.949
SORBI_3001G053900	111
SORBI_3001G054000	56
SORBI_3001G054050	0
SORBI_3001G054100	50
SORBI_3001G054200	97
SORBI_3001G054300	0
SORBI_3001G054400	0
SORBI_3001G054500	1
SORBI_3001G054600	252
SORBI_3001G054700	37
SORBI_3001G054800	1040.995
SORBI_3001G054900	696.715
SORBI_3001G055100	0
SORBI_3001G055300	0
SORBI_3001G055400	0
SORBI_3001G055600	46
SORBI_3001G055700	0
SORBI_3001G055800	0
SORBI_3001G055900	372
SORBI_3001G056000	0
SORBI_3001G056100	1
SORBI_3001G056200	313
SORBI_3001G056300	44
SORBI_3001G056400	1
SORBI_3001G056500	41
SORBI_3001G056601	249
SORBI_3001G056700	165.019
SORBI_3001G056800	376.789
SORBI_3001G056900	33
SORBI_3001G057100	100
SORBI_3001G057200	186
SORBI_3001G057300	1143
SORBI_3001G057400	35
SORBI_3001G057500	0
ENSRNA049997152	0
SORBI_3001G057600	75
SORBI_3001G057700	959.63
SORBI_3001G057800	291
SORBI_3001G057900	1
SORBI_3001G058000	38
SORBI_3001G058100	233
SORBI_3001G058200	72.001
SORBI_3001G058300	6
SORBI_3001G058400	9
SORBI_3001G058500	34
SORBI_3001G058600	119
SORBI_3001G058700	1112
SORBI_3001G058800	0
SORBI_3001G058900	1279
SORBI_3001G059001	0
SORBI_3001G059100	265
SORBI_3001G059150	0
SORBI_3001G059200	143
SORBI_3001G059300	0
SORBI_3001G059400	180
SORBI_3001G059500	2
ENSRNA049468934	0
SORBI_3001G059600	1
SORBI_3001G059700	9
SORBI_3001G059800	0
SORBI_3001G059900	0
SORBI_3001G060001	0
SORBI_3001G060100	59
SORBI_3001G060200	0
SORBI_3001G060300	186
SORBI_3001G060401	0
SORBI_3001G060500	140
SORBI_3001G060600	0
SORBI_3001G060666	0
SORBI_3001G060732	0
SORBI_3001G060800	0
SORBI_3001G060900	0
SORBI_3001G061000	2
SORBI_3001G061101	17
SORBI_3001G061200	316
SORBI_3001G061300	5
SORBI_3001G061400	1
SORBI_3001G061500	1579.814
SORBI_3001G061600	117
SORBI_3001G061700	720
SORBI_3001G061800	343
